title,location,reviews,date,contribution,upvote,reviewer_name,ratings,start_time,end_time
"Unsavory, little to see, unsafe",,"We'd anticipated that a stroll around Chinatown followed by a nice dinner would be a lovely way to spend our last evening in Vancouver. Armed with the Chinatown tourism brochure, we eagerly set off around 7.30pm on Friday evening with our 10 year old daughter in tow. I'm pointing out the day and time to be quite clear that in Chinatown anywhere else in the world, you'd expect a bustling, vibrant atmosphere full of dining options. Vancouver Chinatown was almost deserted, and scary, and weird. We were followed for a few blocks by someone clearly mentally ill, approached by pan handlers and saw very few people apart from those. I'm well traveled and rarely feel unsafe and uneasy - here I did. We found a Chinese restaurant with a couple of tables occupied and ate there, served by cheerless staff. Food was fine. We then left Chinatown as quickly as we could. The comment from our daughter? 'I'm glad we left that creepy place'. This is not a location for families or for tourists. Perhaps it's different in daytime but I would steer clear.","August 29, 2015",0,0,,1.0,2021-06-19 08:15:29.252310,2021-06-19 08:15:29.333901
"Like Most of Old Vancouver, Authenticity has Largely Vanished",,"Once upon a time Yen Lock's restaurant was the most authentic eatery in Vancouver's Chinatown. Here you ate at a round table with others, only chop sticks and basic food. Today, aside from barbecued ducks hanging in shop windows, the restaurants have become trendy and expensive. Chinatown to-day is clean--gone are the rooming houses and back room gaming houses (they've all probably moved to Surrey).  But it is still fun to wander and tourists still love to take selfies but there is a tepidness to the area that belies a once intriguing and thriving Chinese community.","August 24, 2015",0,0,,3.0,2021-06-19 08:15:29.333906,2021-06-19 08:15:29.414038
Ok China Town.,,It is not a great china Town. There are some nice sights. The gateway on Pender is neat. There are some quaint streets.,"August 23, 2015",0,0,,4.0,2021-06-19 08:15:41.170504,2021-06-19 08:15:41.257229
Poor chinatown in food option,,"Good neighbor but poor on food. Was there on subday on open fairy but just activities and no food. At least ate a wonderful Guioza at a restaurant in food square, cheap and great","August 21, 2015",0,0,,3.0,2021-06-19 08:15:41.257234,2021-06-19 08:15:41.336449
Do not go,,"If I could give no stars I would!/we walked from west pender to east pender. What a world of difference! This China town is an utter disgrace - dirty, smelly, full of tramps druggies and weird people.  We walked with our 6 and 8 and if I had know how bad it was I would stay on the w pender side!! Was looking for food and found only one that didn't remotely felt unsafe. Went to the Chinatown plaza and omg.  The air was stale and felt like a scene off resident evil where something was coming off a corner!!!Our cabbie later told us Richmond is indeed the place to go if one wants abiy of Chinatown. Wished I read the reviews!!","August 21, 2015",0,0,,1.0,2021-06-19 08:15:41.336455,2021-06-19 08:15:41.415894
Vancouver ChinaTown,,Had been looking forward to visiting Vancouver's Chinatown and I wasn't disappointed.We visited on our own without a tour guide. Store owners and individuals that we met while there were all very friendly and made our visit fun and interesting. Definitely bring along a camera and comfortable shoes.,"August 20, 2015",0,0,,4.0,2021-06-19 08:15:41.415899,2021-06-19 08:15:41.493902
The best Chinatown in North America!,,Chinatown here in Vancouver is simply the best! On my opinion the best Chinatown in the entire North America. So lovely!,"August 19, 2015",0,0,,5.0,2021-06-19 08:15:41.493907,2021-06-19 08:15:41.574361
Dirty and kinda scary with younger kids,,This is a very huge china town but it's very dirty and fairly scary watch what's going on around you or you could be another statistic. lots of homeless and beggars on the street I went here expecting a big outdoor market like every other china town around the world I have been to their was nothing. Lots of shops and restaurants. We are at one place and it was very good the jasmine restaurant had dim sum 5stars other than that not worth your time,"August 19, 2015",0,0,,2.0,2021-06-19 08:15:41.574366,2021-06-19 08:15:41.664004
Chinatown in Vancouver.,,Super interesting tour of Dr. Sun-yat Sen's home and gardens.  We were there in time to see the gathering and feeding of the koi.  Our guide did an excellent job of explaining the Chinese culture and symbols.  Highly recommend.,"August 16, 2015",0,0,,5.0,2021-06-19 08:15:41.664010,2021-06-19 08:15:41.763659
Not too impressed,,"Vancouver's Chinatown is very large with tons of markets to visit.  However, the markets all seem to sell the same thing - the usual produce, groceries, oriental goods - but nothing really extraordinary.  There were many restaurants but none that compelled me to walk through their doors. I got the impression that this Chinatown was not the foodies mecca that I expected - nothing like NYC or San Francisco which is packed with interesting places leaving you wondering how you'll be able to try something from each and every store/café.I'd skip this place and spend more time in Gastown - or better yet, head to Granville Island and the Granville Public Market for a true foodie's paradise","August 14, 2015",0,0,,2.0,2021-06-19 08:15:41.763666,2021-06-19 08:15:41.875726
OK,,"Didn't really stop to have a decent look around but the whole area seemed pretty dirty and not very lively like most China towns, however I could be wrong and have just visited on a quiet day etc.","August 12, 2015",0,0,,3.0,2021-06-19 08:15:41.875736,2021-06-19 08:15:41.984843
Not worth it. Terrible place. Scary !!,,"Only drugs all around, a very dirty place. I highly recommend to avoid this degradeted place. I still am thinking how can Vancouver Tourism Center keep recommending it.","August 10, 2015",0,0,,1.0,2021-06-19 08:15:41.984850,2021-06-19 08:15:42.087870
"A piece of history, intact",,"Vancouver's Chinatown has a long history, as well as its neighboring Japantown. Chinatown is accessible by bus. If you drive you may want to park in a parkade on its border (near Gastown). Many venues are generational long timers. You will find everything from apothecaries to butcher shops, duck bbqs, produce, rice merchants, chinaware, and more. So much to explore! Also lot's of great hole in the wall restaurants and cafes. Are you a tourist? This is definitely a great half day visit. Be careful of Main and Hastings...a bit dicey for safety.","August 9, 2015",0,0,,4.0,2021-06-19 08:15:50.164044,2021-06-19 08:15:50.261079
Horrendous,,"Not really sure how this place is an attraction, nothing unique or special about the area only people selling and taking drugs on the street. If you want to go I would recommend using google street view as it would save you a lot of time and effort.","August 5, 2015",0,0,,1.0,2021-06-19 08:15:50.261085,2021-06-19 08:15:50.350320
scary. would not recommend,,"I like it because they have some pretty good authentic restaurants there, and they all taste really good. However, it is a scary place! Derelicts congregate there, the streets are dirty, stores are also a bit dirty, and there are a lot of people there in rush hour. Don't go there in the dark as well, as  the buildings will block off all available sunlight, and it gets a bit scary there. Most stores there are Chinese medicine stores, with some Chinese souvenir stores. There are some great attractions (BC place, Science World) bordering the outside of Chinatown; I would recommend going there instead.","August 4, 2015",0,0,,2.0,2021-06-19 08:15:50.350325,2021-06-19 08:15:50.434963
Chinatown,,"Chinatown is located close to East Hasting one of the largest homeless place area. However, if you don't mind this and would like to explore foreign restaurant and find great deals product, that's where you should go. I love to go there but not too late at night by yourself.","August 3, 2015",0,0,,4.0,2021-06-19 08:15:50.434969,2021-06-19 08:15:50.515902
SAve your vacation travel time - skip Chinatwon,,"FRankly, what a disappointment.  The shops were not unique.  The place was shabby.  There were very few people walking around on a Sunday afternoon.  I thought with the large Chinese population there would be a nice variety of things to do and eat.  Not so .","August 2, 2015",0,0,,1.0,2021-06-19 08:15:50.515907,2021-06-19 08:15:50.788295
Authentic and old,,"If you appreciate ""real"" Chinese food, and you are not afraid of dark streets in a very old part of the city, you will enjoy Vancouver's Chinatown.  We found it dark and dirty, with quite a few shuttered businesses and abutting the very rough ""skid row"" section of town. This is not Disney - it is real Chinese.  Several in our party were looking for popular ""American style"" Chinese food.  Not there. You won't find kiddie menus either.  This Chinatown is not an ""attraction.""  It is a historic part of a gritty downtown. If you want real Chinese food and don't mind getting your shoes dirty, don't miss it.  Otherwise...","August 1, 2015",0,0,,3.0,2021-06-19 08:15:50.788302,2021-06-19 08:15:50.919262
No interesting! only fear...,,"we always like to visit China town in almost big cities when we travel to. China town in Vancouver was really a bad experience, there are not many tourist but alot of strange types of people running on streets, it is dirty around and it gives a bad feelings when we are on the way. Totally different as soon you walking to Gastown or down town Vancouver. I will recommend my friends or any one who are fan of Asian, if nothing to do there, should stay away this china town. It is nothing fun there!","July 29, 2015",0,0,,1.0,2021-06-19 08:15:50.919269,2021-06-19 08:15:51.014352
Chinatown,,Walked around Vancouver Chinatown. A number of new buildings and shops are popping up. Old buildings are still around. Tourist attraction.,"July 28, 2015",0,0,,5.0,2021-06-19 08:15:51.014358,2021-06-19 08:15:51.108702
Not a good place to take children,,We had good memories of visiting Chinatown in Vancouver from about 20 years ago as children so decided to take the kids there when we were back in Vancouver in July.  It was nothing like we remembered it.  Everything was so run down and we had to step around needles on the ground in numerous places.  We were there just after lunch but there was not much to look at.  There were restaurants and a few stores but most of the stores were just food stores.,"July 26, 2015",0,0,,1.0,2021-06-19 08:15:51.108707,2021-06-19 08:15:51.197893
Historic Chinatown Tours with Judy Maxwell,,"There is a very interesting side of Vancouver's Chinatown that travellers and even its local citizens know little of.  If Dim Sum and a very fascinating historical tour of Vancouver's Chinatown is your cup of Chinese tea, then Judy Maxwell is your Go-to-Gal to contact. She will take you on a very informative two hours' day tour. Comfortable walking shoes and appropriate weather-wise clothing is recommended.","July 24, 2015",0,0,,4.0,2021-06-19 08:15:51.197899,2021-06-19 08:15:51.285082
Nothing really special unless you are looking for Chinese restaurants in Vancouver,,I went to Chinatown on my 2nd day visit in Vancouver after visiting the Gastown.  Chinatown and Gastown are next to each other.  Nothing really special unless you are looking for Chinese restaurants in Vancouver.,"July 19, 2015",0,0,,3.0,2021-06-19 08:16:00.345810,2021-06-19 08:16:00.430396
Go to Richmond!,,"I'm a local. If you want the ""Chinatown"" experience, ride the Skytrain into Richmond. Near the Aberdeen, Lansdowne, and Richmond-Brighouse stations is where you'll find the largest quantity of Chinese restaurants in Metro Vancouver. It's also where you'll find the best restaurants.There are also a couple interesting Asian malls worth checking out, such as Parker Place and Aberdeen. If you visit in the summer, I recommend going to the night market near Bridgeport station, which is also in Richmond.","July 19, 2015",0,0,,2.0,2021-06-19 08:16:00.430402,2021-06-19 08:16:00.520949
"It's ok, does not compare to San Fransico's.",,"For being one of the largest Chinatown's, this one is a bit of a disappointment.  The garden is good.  The shopping is ok.  It's dirty and at times stinky.  This section of town is better if you go earlier in the day.  The shops close early and it's not the safest part of town to visit in the evening.","July 13, 2015",0,0,,3.0,2021-06-19 08:16:00.520954,2021-06-19 08:16:00.621241
"the second chinnes town in amerca , after Sanfrancisco, many chinnes people you can feel in chinee, also at UBC",,"you can feel in chinee,  but  you can speak  english and comunicate, is  wonderfull  ,  and  learn about  they tradition","July 10, 2015",0,0,,5.0,2021-06-19 08:16:00.621247,2021-06-19 08:16:00.703942
I Have Seen Better,,We arrived late in the day and many shops were closed.  It is a rather depressed area as it was when I visited 15 years ago but there was very little activity and very few stores were even inhabited.  It is worth a trip to stop by if you have time to see it but no need to spend much time.,"July 8, 2015",0,0,,2.0,2021-06-19 08:16:00.703948,2021-06-19 08:16:00.785665
China town is worth avisit whether you eat there or just sight see,,I love every single part ov Vancouver . It is a city I could live in !Also China Town is worth a visit. Really worth a visit.,"July 8, 2015",0,0,,5.0,2021-06-19 08:16:00.785671,2021-06-19 08:16:00.864297
Chinatown in Vancouver,,It is a big area but we went too late in the day. We went around 6 and most shops were closed. It was fun to drive around the streets and see the shops from the car. They looked rather old and run down. I am not sure it would be that safe to walk around there. I heard the Richmond Chinatown was better.,"July 6, 2015",0,0,,2.0,2021-06-19 08:16:00.864302,2021-06-19 08:16:00.943266
Poor and smelly,,"Not much to see and do here. It is near a very very dodgy area of Vancouver (East Hastings) so you will see quite a few ""characters"" around here. Keep belongings close at hand.","July 6, 2015",0,0,,2.0,2021-06-19 08:16:00.943271,2021-06-19 08:16:01.063110
Not so good.,,"I like to visit China towns all over the world, and this one is not very good. It's touted as being very large, but size is not everything!There's a few shops close-ish to the Sun Yat garden, but not a must see in my guide book.","July 4, 2015",0,0,,2.0,2021-06-19 08:16:01.063115,2021-06-19 08:16:01.332492
"Seedy, crowded but authentic",,"It's surprising how small this Chinatown is, given the depth of Vancouver's roots - roughly 7 blocks by 3.  Lots of tea shops, small restaurants, etc.  But almost everything is pretty dilapidated.  Pavements are very narrow so groups should split up or spread out; it seems pretty safe, despite the throngs of homeless people during nice weather..","July 3, 2015",0,0,,3.0,2021-06-19 08:16:01.332498,2021-06-19 08:16:01.440387
A great garden in a not so great place...,,"The park and the garden is a great place to visit, beautyful and peaceful! However, the rest of the Chinatown seems to be a bit dangerous. There were used needles and blood at the street. I wouldn't visit it on my own or late at night.","July 3, 2015",0,0,,2.0,2021-06-19 08:16:08.670602,2021-06-19 08:16:08.763324
Avoid it. There is nothing here and it is pretty sketchy,,"Having been to the Chinatowns in Toronto, San Francisco and New York, I can quite confidently say you do not need to visit this Chinatown. It's a rundown area of the city which is surprising considering how expensive real estate is. As a tourist, you do not have any reason to go here when there are so many other (Safer) places to be.","June 28, 2015",0,0,,2.0,2021-06-19 08:16:08.763330,2021-06-19 08:16:08.850367
not a good part of the city,,we walked through gas town which was great and very touristy but as soon as we entered china town it turn very seedy with lots of homeless,"June 26, 2015",0,0,,2.0,2021-06-19 08:16:08.850373,2021-06-19 08:16:08.937645
Not....San Francisco China Town....,,"Sorry, but will have to say I was disappointed with Vancouver's China Town District.Seemed dated and needs to be cleaned up a bit.  Ride the bike a lot in the area, and was not impressed.","June 25, 2015",0,0,,3.0,2021-06-19 08:16:08.937650,2021-06-19 08:16:09.017013
Typical chinese area,,Nice area to walk around and a number of good chinese reataurants and dim sim places to choose from and others with a wide variety of Asian goods.,"June 22, 2015",0,0,,4.0,2021-06-19 08:16:09.017019,2021-06-19 08:16:09.095807
Chinese area,,great place for authentic Chinese food and GREAT VEGGIES in their Chinese markets...fresh and nice place to go shopping I love this part of Vancouver BC...very close to Gas Town....only a few blocks away,"June 21, 2015",0,0,,5.0,2021-06-19 08:16:09.095813,2021-06-19 08:16:09.176332
Run down Chinatown,,"After an enchanting visit to Capilano Suspension Bridge, my daughters and I walked to Chinatown from Canada Place.  At first, we saw charming shops that reminded us of our hometown Austin, Texas until we reached the rundown and dirty Chinatown.  We    wanted to get away and started walking towards Gastown and ran into streets filled with homeless people.  Until then, we were under the impression that Vancouver was some kind of an utopian place.  What a rude awakening!  It made us so sad.   If you are visiting for a vacation, stay away from Chinatown and the Gastown area.","June 21, 2015",0,0,,1.0,2021-06-19 08:16:09.176338,2021-06-19 08:16:09.256151
Stay away,,"No cool little shops or authentic Asian food. A very derilect part of vancouver that has very little going on. Saw used needles all over the place and a lot of homelessness.  Avoid this place, especially if you're used to Chinatowns like they have in Oakland and SF where I'm from","June 19, 2015",0,0,,1.0,2021-06-19 08:16:09.256157,2021-06-19 08:16:09.336422
It smells like....Hong Kong,,"Coming out of the city you enter Chinatown through an arch. Going deeper into Chinatown and you'll smell the flavours of all kind of spices...it brought me back to Hong Kong. Maybe it was not only the smell, but also the Chinese writing..","June 18, 2015",0,0,,4.0,2021-06-19 08:16:09.336428,2021-06-19 08:16:09.442045
THIS AREA IS A DISGRACE!!!!!,,"Described in various tourists brochures as ""Canada's Largest Chinatown"" I can only say I hope the smaller ones are 200% nicer.We are Chinese food lovers and were astounded to be dropped in the centre of ""Chinatown"" by our cabbie on our first night in Vancouver.We wandered around for 45 minutes trying to find  decent restaurant, eventually settling on the Yuppy establishment of Bao Bei (see separate review)which is as Chinese as my Canadian Grandmother.We were confronted by numerous street people demanding money and as sorry as we feel for these poor souls, wish they weren't allowed to roam around presenting a type of menace to tourists and locals alike.Taking a cab back to our Hotel the driver remarked as to why we were out in that area at night.Someone recommended Floata for Dim Sum (see review), so we went a few days later which was quite OK - all dishes good. But were again surrounded by poor street people who seemed to have set up their very own market along some of the streets.Too late really for us to go a few times, but a helpful TA writer - Robyn - kindly advised us to go to Richmond where the ""real"" Chinatown is situated.Maybe the Tourism Authorities and the publishers of the glossies could lend a helping hand and not write up the old Chinatown as some sort of miracle rebirth and direct us lost food lovers to the bright lights of Richmond??Paul","June 17, 2015",0,0,,1.0,2021-06-19 08:16:09.442051,2021-06-19 08:16:09.696117
Wish I'd read the reviews before going,,"I wish I'd read the reviews before visiting this part of Vancouver. Having been to Chinatown in many other cities, and having heard about how multicultural Vancouver is, I thought this Chinatown would be bustling with restaurants and shops and culture. How far from the truth. Although the gardens were nice, I would gladly have missed seeing them to avoid the walk there and back! The streets are dirty (unlike the main tourist areas of Vancouver which are very clean), I didn't feel safe at all (we ducked into a shop at one point as there was a man who seemed to be following us and as we had our rucksacks on our backs, we didn't feel safe having him behind us), and it was very run down. I'm annoyed that the tour guide we'd had for the main part of Vancouver on the previous day had recommended visiting the area - it was the only reason we'd gone there as we had some spare time one afternoon. I wish we hadn't :-( It's not a place for tourists and I would avoid it at all costs.","June 17, 2015",0,0,,1.0,2021-06-19 08:16:21.768743,2021-06-19 08:16:21.851514
BEWARE,,"I am not a visitor, I have lived in Vancouver for nearly 15 years. This is a warning for tourists coming to our city. Vancouver's Chinatown is not your typical big-city Chinatown. Do not come here expecting nifty little shops and restaurants or interesting night life. This place is run-down, old, dirty and dangerous. If you were to come visit here, have a specific destination in mind. The gardens are beautiful, and there is some low-rise office buildings around here. But I would NOT recommend coming to Chinatown to just ""walk around"". If you are a tourist and are looking for this kind of old-town Vancouver experience, I recommend you stroll the streets of Gastown instead. If you are looking to see the rough side of the city, I suppose it is a study unto itself. But for your typical cruise-passenger or tourist, I would warn you to be wary of this neighbourhood before visiting.","June 16, 2015",0,0,,1.0,2021-06-19 08:16:21.851520,2021-06-19 08:16:21.933336
Recommend the city tour,,"Took the city tour when in Vancouver waiting for a cruise ship.  Fun tour, good to see more of the city.","June 15, 2015",0,0,,4.0,2021-06-19 08:16:21.933342,2021-06-19 08:16:22.011982
Little China in world's major cities,,"Yeah, there's Chinatown in almost every major cities. Even back home, we have Binondo as the oldest Chinatown in the world. So we make sure to drop by at Chinatown in the cities that we have visited (from Singapore to Kuala Lumpur) not much for the food but for other stuffs, e.g. souvenir items (well, if you're trading low quality for good value).","June 13, 2015",0,0,,4.0,2021-06-19 08:16:22.011987,2021-06-19 08:16:22.091044
BE VERY CAREFUL,,We walked from our hotel (not very far) with the intent to visit Dr Sun Yat Sen Park. BEWARE - this is not a nice area. Lots of homeless and men with lots of open sores due to AIDs and literally saw a young woman shooting up in one of the alleys. We were on the main street to the garden. I would not recommend going there unless you are with lots of people and it's daylight,"June 13, 2015",0,0,,1.0,2021-06-19 08:16:22.091049,2021-06-19 08:16:22.171473
Nostalgic,,"Like many downtown city Chinatowns across the states, the Chinese have moved out to the suburbs and all that is left is the unique architecture and herbal stores interspersed with the occasional Starbucks and drug stores.  The dragons atop the lampposts and the signage is nostalgic - but like everything else go during the day and avoid the Hastings Street homeless crew.  They are aggressive pan handlers who do not like tourists.  We took a short walk down memory lane and snapped a few pictures of the changed streets just to see the changes.","June 11, 2015",0,0,,3.0,2021-06-19 08:16:22.171478,2021-06-19 08:16:22.250744
Not A Place To Be Proud Of,,"This is a tough place to visit with lots of homeless, druggies and hookers everywhere you look. Not very clean but the one bright spot is the Chinese Gardens which are an oasis among the desolation. So much more to see in this wonderful city but Chinatown is not one of them.","June 6, 2015",0,0,,1.0,2021-06-19 08:16:22.250750,2021-06-19 08:16:22.329464
Chinatown Vancouver,,Pretty trashy area.  Was hoping for a tradition china town was not up to expectations.  Tried to find a decent place to eat but not much of a selection.,"June 6, 2015",0,0,,1.0,2021-06-19 08:16:22.329470,2021-06-19 08:16:22.409642
The worst Chinatown I've been to,,"My husband who is Chinese Canadian wanted to visit Chinatown and have dinner there. We took the bus with my 2 year old. Nobody warned us how bad it was. On the bus as we got closer and closer I grew more anxious seeing the homeless druggies and prostitutes on the streets.It wasn't a couple here and there it was chaotic, like what I picture prison to be. I didn't want to get off the bus. I think the bus driver sensed my reaction as he told us where to get the bus to gas town. I really thank god for him.We agreed to go directly to the gardens then to gas town.The gardens themselves are pretty and scenic a nice respite from the surroundings.We were told we could walk to gas town but I didn't feel safe.I've lived in Asia for 6 years and I consider Vancouver Chinatown a disgrace. Compared to SF, Toronto even edmonton Chinatown it is the worst I've seen and so disappointing as we never even had dinner there.","May 28, 2015",0,0,,1.0,2021-06-19 08:16:22.409647,2021-06-19 08:16:22.490843
Vancouver should be ashamed of them selves.,,"blocks and blocks of chinatown area are overtaken by folks living on the streets  (not a few but hundreds and hundreds ) making blocks not accessible.Police are there but the mass of humanity... many appear to have been ravaged by drugs is not a positive statement for the City Elders and government.THe worst aspect is the overflow of these masses of folks is spreading into other parts of the city.  Folks panhandling sleeping on the street and disrupting commerce does not bode well.  THe city needs to have a plan that extends beyond keeping folks in one part of town.  Everyone we spoke to   from cab drivers who say they will not go into nor take people to the area to other tourists (like ourselves) who stumbled on the area shared our perspective that the city was in a spiral that changed our perspective on what we all had an image of a wonderful city that is now on a path of future avoidance by visitors due to an apparent unwillingness to deal with a ""problem"" that will eventually have to be addressed.Please help these folks on the streets resolve what you can ...but save your city from what is clearly becoming very bad press for future tourists.","May 26, 2015",0,0,,1.0,2021-06-19 08:16:22.490849,2021-06-19 08:16:22.570567
Disappointing visit to Chinatown,,"Maybe we just went at the wrong time of day (Friday arvo) but I was very let down to say the least. We walked a couple blocks around Chinatwon off Main St, found the gates at E Hasting but that's about it. Couldn't even find a decent bakery to buy a sesame ball. Glad we ate lunch on Robson St before visiting since everything seemed pretty much closed. Not much atmosphere.","May 24, 2015",0,0,,1.0,2021-06-19 08:16:30.651538,2021-06-19 08:16:30.736820
"Chinatown, Vancouver, British Columbia",,"My husband and I just returned from a trip to Vancouver and we rode to on off trolly. Chinatown was disgraceful and alarming how they let the filth, young strung out girls crawl around and still beg for money for drugs or prostitute themselves (at one's own risk of a disease!). What a pig stein. Never saw such sadness in a Chinatown in all I have visited. Wouldn't even think of eating there. Never got off the Trolly. Gas town is close to the cruise ship district so wasn't quite as bad. I'm appalled, the city doesn't reel in the crime, prostitution and drugs gone wild! So many high rise condo's they have lost the coastline and the over all beauty of what was once a beautiful controlled city. No plans of ever returning there.","May 15, 2015",0,0,,1.0,2021-06-19 08:16:30.736825,2021-06-19 08:16:30.817537
Very Authentic non-touristy Chinatown,,"This Chinatown is no tourist trap an no shopping extravanza.  It is both modest and authentic. We toured the Dr. Sun Yat Set Classical Chinese Gardens. We did the free version (right beside the for fee door) which was lovely.  Then we went for lunch at the T&T grocery store which was fantastic and inexpensive, and then for acupuncture and massage (at 20 East Pender) right in front of the gardens.  The soft-spoken, gentle doctor of Chinese medicine is enough reason to go.  I had pulled a muscle in my thigh and I left feeling wonderful with no more pain.","May 12, 2015",0,0,,4.0,2021-06-19 08:16:30.817543,2021-06-19 08:16:30.899606
Pretty ordinary,,I've been to a few in different cities and have only ever found one to be clean and pleasant (Yokohama) and yet I keep going back. This is typical and was a little rundown and tired - lot's of litter in the streets.,"May 10, 2015",0,0,,2.0,2021-06-19 08:16:30.899612,2021-06-19 08:16:30.978895
First time visit impressive,,"We walked around Chinatown checking out the various shops, stopped for a great lunch, then toured the museum and temple gardens. Lots of character here. Worth a visit.","April 4, 2015",0,0,,5.0,2021-06-19 08:16:30.978901,2021-06-19 08:16:31.059160
Not enough flavor here...,,"Amazing that Vancouver has the 3rd biggest Chinese community in North America and this Chinatown has no flavor. Wide streets, few interesting things to see.Between Chinatown and Gastown a lot of homeless people, very vocal with people walking, you do not feel safe in this area... Mainly at Hastings and Carrall...","April 2, 2015",0,0,,2.0,2021-06-19 08:16:31.059166,2021-06-19 08:16:31.141917
A mini-vacation,,"I've been to a few Chinatowns around in North America and I like this one because it is actually used by the local Chinese, not like some places that are just tourist traps.  It has interesting stores, good restaurants and lots to look at.","March 21, 2015",0,0,,5.0,2021-06-19 08:16:31.141923,2021-06-19 08:16:31.221863
Kind of a sad looking Chinatown,,"I am kind of surprised at Vancouver's Chinatown, especially given the Asian immigration to Vancouver - perhaps the center of Chinatown has moved to Richmond or elsewhere, but as where it is today, Vancouver's Chinatown is kind of ""odd"", in that while it has predominantly Chinese businesses , it seems to lack the typical vitality of ""Chinatown"" found in many places across the globe. I may have missed it but I didn't see lots of eateries or fresh food markets, which are 2 commonly found businesses in a typical overseas Chinese area. I passed by in the afternoon, and again early morning, on different days but the streets were not bustling - where has the people gone to, I wonder? Also this Chinatown is small-ish, consisting of only a few streets - and in a neighborhood, for one who is unfamiliar with this place, probably would not be comfortable venturing about, after dark. It is a couple of blocks south of E Hastings, a very different place from say, W Hastings near Canada Place!","March 19, 2015",0,0,,2.0,2021-06-19 08:16:31.221869,2021-06-19 08:16:31.301907
Worst Chinatown in the world,,"I like Kent's Kitchen, some of the restaurants there and supermatkets, however, and this is crucial, the street is adjacent to East Hastings Avenue which is full of drug addicts. They literally spill over into Chinatown every so often making the lives of the Chinese residents and visitors a nightmare. I wish the city of Vancouver would sort this out as it's such a shame!","March 17, 2015",0,0,,1.0,2021-06-19 08:16:31.301913,2021-06-19 08:16:31.387903
"A real chinatown, not Disneyland",,"Sorry but the negative reviews of Vancouver's Chinatown really miss the point.  It's a real neighborhood where people really live, work and shop.  There are real Chinese groceries and restaurants, although as gentrification takes they're becoming less and less.  I LOVE Chinatown and would recommend any visitor to give it a chance -- go to New Town Bakery and get a steamed bun, visit the Sun Yat Sen Garden, buy some tea, just enjoy a truly authentic place before it becomes Chinatown in name only.  I take the bus/walk through the neighborhood all the time and love the energy, even just watching our Chinese seniors do their shopping.  If you want a sanitized Chinatown go elsewhere.  If you want to experience a true ethnic neighborhood with an amazing history, I urge you to go there with an open mind.  If you're interested in the history of Chinese Immigrants in Vancouver  (which is really fascinating) there are guided and self-guided tours.  I would also add a visit to our ""Japantown"" is also worthwhile.  Much of that community is gone but there are a number of historical buildings.  Self-guided tour maps can be found here http://www.vancouverheritagefoundation.org/take-a-tour/map-guides/","March 15, 2015",0,0,,5.0,2021-06-19 08:16:31.387908,2021-06-19 08:16:31.474782
"Average, when you eventually find it",,"Sorry to say but this is definitely the worst so called ChinaTown we have visited. When compared to NYC, SF, Sydney, London it is a poor shadow. Apparently, we were explained to by Vancouverites, all the good stuff has moved to the ""burbs"" like Richmond etc. We had looked forward to a good yum cha but found nothing interesting. Maybe there are only 2/3 streets worth looking at but that is it. Oh, & by the way, in no way choose E Hastings Street to return to the CBD as we did unless you want to witness the end of the world as we know it. DON'T ask questions, just avoid it, OK ?","February 18, 2015",0,0,,3.0,2021-06-19 08:16:40.553488,2021-06-19 08:16:40.637688
"A real, functional, Chinatown",,"People work and live here. It's not just a tourist attraction. Some of the stores are really high-end, and others are not; everything is a mom and pop store, and there are a lot of hardworking people here. You can find many treasures, from food to teas to home goods, and many at very good prices. Chinatown is an area in transition -- just north toward Gastown is an area where there are a lot of homeless people, but Chinatown itself is seeing a lot of development and growth yet still feels like it might have 30 and 40 years ago. It is becoming a blend of Chinese immigrants and new Vancouver development, which is charming and enticing. To get to the trendy Gastown on foot, especially if you're a lone woman, head west a few blocks first on Pender or Keefer, then turn north on Abbot, before you head north out of Chinatown. That way you avoid the edgier side of Hastings Street and can feel more comfortable. Chinatown is quiet on Sundays, so make sure to go other days of the week. And check out the Keefer Bar, the Chinese garden, and the wonderful tea shop on Main Street.","February 14, 2015",0,0,,4.0,2021-06-19 08:16:40.637693,2021-06-19 08:16:40.718470
"""It's Chinatown""",,"But don't forget it, Jake. This is not a ""dangerous"" neighbourhood, for heavens sake. I am nearly 60 years old and feel perfectly ok even in the sketchier spots on Hastings that seem to scare some. Yup, there are some homeless, some junkies, and a bunch of down and outers on Hastings. It's a densely populated area with lots of foot traffic.This is a neighbourhood in transition. Some of the older generation of Chinese still lives here, there are some Asian BBQ, vegetable, rice, trinket, etc. shops, too. But, what's happening? Unions Street has a lively, young bar scene. The Sun yat-Sen garden is lovely even on a rainy day. Some of the architecture is elegant, some historical. Lots of young shops and young people trying thei hands at business.The Phnom Penh restaurant is so good.I love Chinatown. It's evolving, bringing together different cultures, different businesses, and becoming, or again becoming, one of the liveliest neighbourhoods in the city.","January 25, 2015",0,0,,3.0,2021-06-19 08:16:40.718476,2021-06-19 08:16:40.798094
