title,location,reviews,date,contribution,upvote,reviewer_name,ratings,start_time,end_time
Like strolling thru this area,,"Great coffee spots, eateries with reasonable prices.  Buses very busy thru this area.  Some funky shops and Italian shops with pastas and sauces.","October 22, 2015",0,0,,4.0,2021-06-18 21:26:17.297971,2021-06-18 21:26:17.388316
Nice day for a walk,,"Commercial Dr is a nice street to go for an afternoon walk. Lots of great restaurants, funky shops,  coffee shops and books stores.Spend nothing or a little something for everyone.","October 4, 2015",0,0,,5.0,2021-06-18 21:26:17.388322,2021-06-18 21:26:17.467584
Everything one needs,,Love the area! Spending a week staying on the drive and love having everything I could need within walking distance and with a wierd flare.,"September 29, 2015",0,0,,5.0,2021-06-18 21:26:17.467589,2021-06-18 21:26:17.553063
The Charm Is Disappearing,,"While there are still a few spots on ""The Drive"" that manage to keep the vibe and alt culture of the past, it is slowly becoming gentrified and hipsterfied. When its tough to find a decent Italian restaurant in what was formerly the Italian area, you know things aren't necessarily changing for the better! Watch out for rude panhandlers!","September 25, 2015",0,0,,3.0,2021-06-18 21:26:17.553069,2021-06-18 21:26:17.635017
Escape the city and experience the drive!,,"hippies,hipsters...hamsters? you can find all of that and a great cup of coffee when you visit ""the drive"". queer friendly businesses and locally made products up and down the strip inside store and out on the street if your lucky enough to catch some of the talented artist who sell there art on the street! must do and see while in vancouver!","September 25, 2015",0,0,,5.0,2021-06-18 21:26:17.635023,2021-06-18 21:26:17.715116
Full of character & culture!,,"I love coming to this area when visiting Vancouver! It reminds me of Kensington Market in Toronto, but just a long street. I find it has such a raw cultural Influence and true hippy vibe. It's one of few areas of Vancover where you feel culture and non of those expensive high-end boutiques that you would find along West 4th.Fab vintage stores, along with Latin shops/restaurants, cannabis culture stores,  Caribbean restaurant etc... It just has a spark that I haven't felt in any other part of the city.","September 23, 2015",0,0,,5.0,2021-06-18 21:26:17.715121,2021-06-18 21:26:17.795207
Interesting street,,Such an exciting street with lots of shops and restaurants. Something for everyone and dog friendly.,"September 19, 2015",0,0,,5.0,2021-06-18 21:26:17.795212,2021-06-18 21:26:17.875150
Low budget bohemian vibe,,"If patchouli and vegan are your thing, you'll like the bohemian vibes of Commercial.  It's not my thing and although there are a few good restaurants worth checking out, it's just too rough around the edges for me to go out of my way to hang there.","September 19, 2015",0,0,,2.0,2021-06-18 21:26:17.875156,2021-06-18 21:26:17.962080
They call it the drive,,Nice in summer time lots of Restsurant s small park more of hippie area east side bit of a way from Center of van either get there by Bline express bus on broadway street or take sky train fastest way going towards metro town direction very fast by sky train 2.75$ for a ticket or get all day pass for around 10$ for buses sky train at a Safeway store or 7-11 store anyways commercial drive is nice place for small Restsurant s buy fruit stores small shopping stores,"September 17, 2015",0,0,,3.0,2021-06-18 21:26:17.962086,2021-06-18 21:26:18.042879
East Van Cultural Centre,,"Commercial drive is a real slice of life. If you can appreciate a little colour outside the lines, this neighbourhood is worth exploring. You are more likely to strike up a conversation on a street corner or in one of the many independent coffee shops here than most other neighbourhoods in Vancouver. The cultural flavour is predominantly Italian and Portuguese. To get a real feel for this, visit during World Cup.","September 15, 2015",0,0,,5.0,2021-06-18 21:26:29.874708,2021-06-18 21:26:29.966761
The most ecclectic and cool street in Vancouver!,,"Known as ""The Drive"", Commercial Drive has everything except pretension. Every and all ethnic quisines are represented. Every type and colour of person, hair, clothing and tats. Often live music. More patios popping up for people watching. Always plenty to see and do. Great gelato. Coffee shop corner central at Commercial and 2nd. The Drive has something for everyone.","September 12, 2015",0,0,,5.0,2021-06-18 21:26:29.966766,2021-06-18 21:26:30.052376
great street and worth a visit,,"Great street with nice coffee shops, some good italian food stores (actually the cheapest place i ve found to buy some good olive oil and prosciutto), some good bars and always something to see. Worth a visit while you are in vancovuer.","September 11, 2015",0,0,,5.0,2021-06-18 21:26:30.052382,2021-06-18 21:26:30.135239
Great place to visit,,"I call this Little Italy. Amazing restraunts, bakeries and coffee shops. During soccer season Commercial Dr. is the place to be Enjoy the atmosphere and great upbeat happy people.","September 9, 2015",0,0,,4.0,2021-06-18 21:26:30.135244,2021-06-18 21:26:30.213949
Another View of Vancouver,,"The eastern part of downtown Vancouver has grown into a very interesting neighborhood. Reconstructed townhouses and apartment buildings, small shops and diverse restaurants have sprouted for an influx of new residents. Not too far away from center city, Commercial Drive is accessible by train, bus or taxi (or a long walk). It is worth exploring because of the absence of large crowds and hordes of tourists. Good coffee spots on the Drive.","September 7, 2015",0,0,,4.0,2021-06-18 21:26:30.213955,2021-06-18 21:26:30.300202
Ethnic eateries and more,,"Noisy, bustling street.  Great people watching.   Coffee shops and boutiques galore plus a few medical  mj dispensaries.  Check out Canterbury Tales used books and next door's record store.","September 3, 2015",0,0,,4.0,2021-06-18 21:26:30.300208,2021-06-18 21:26:30.386143
Little italy,,"I love commercial drive for its italian eateries. Famosas and marcellos are the best! Love all the little shops, delis and italian coffe and gelato cafes","September 1, 2015",0,0,,5.0,2021-06-18 21:26:30.386149,2021-06-18 21:26:30.465373
Trency street in Vancouver's East Side,,"Lots of boutique shops, lots of interesting looking Vancouver residents as well as tourists.  Coffee available at many small shops, Italian style.  One restaurant specializes in rare, expensive mezcal (many available on the menu)","September 1, 2015",0,0,,4.0,2021-06-18 21:26:30.465379,2021-06-18 21:26:30.547805
from Pizza to Salsa Dancing!,,"For a bit of bohemian rhapsody you have to venture down the ""drive' - I love Havana's - Marios and countless others that I got a chance to try! at night check out Frederico's night lounge!","September 1, 2015",0,0,,5.0,2021-06-18 21:26:30.547811,2021-06-18 21:26:30.625752
Funky part of town with great restaurnat selection and bars,,Funky part of town with many ethnic restaurants and lots of barsGreat for Italian foodNice bar scene,"August 30, 2015",0,0,,5.0,2021-06-18 21:26:30.625758,2021-06-18 21:26:30.703770
Worth a look,,"We went out to Commercial drive by skytrain, one of the first things I noticed was how much cheaper fruit and vegetables were than in downtown Vanvouver. We called into Canterbury tales (a book shop) they sell new and second hand books there and for all book lovers it's a must.","August 26, 2015",0,0,,5.0,2021-06-18 21:26:44.063793,2021-06-18 21:26:44.164157
Reality Check... Refuses to Gentrify,,About as down to Earth as it gets. Worth the walk from Venables to Broadway and back. Old guys speaking Italian in front of coffee shops (I swear it looked like a scene from Sapranos). Homeless. Skateboarders. Asian restaurants. Bars. Real markets. Not a chain store in site. Just a nice urban feel. And basically NO tourists.,"August 25, 2015",0,0,,5.0,2021-06-18 21:26:44.164163,2021-06-18 21:26:44.241599
"The ""Drive""",,"The drive is eclectic. Hipsters, the homeless, suburbanites who have moved to East Van. You'll find it all. Great Italian and Indian food, great Affogato, and coffee. Several fresh fruit/veg markets and a great Lonnie store!!","August 23, 2015",0,0,,5.0,2021-06-18 21:26:44.241605,2021-06-18 21:26:44.318629
Bandidos Vegetarian Mexican Restaurant,,"Just a block from the skytrain my Mom & I saw this restaurant was full of people, the prices were reasonable so we thought we'd try it for lunch.  At first we didn't know it was a meatless Mexican Restaurant. There was a man sitting at the table beside us who left because he wanted a meat Buritto.  My mom at 87 is not a big meat eater anymore, but I do like my meat. We decided to order one baked burrito baked in a ceramic dish with cheese melted on top. It was absolutely delicious and I didn't miss the meat at all! I've been to Mexico a dozen times and it was definitely as good as any authentic Mexican Restaurant! And it was enough for two for lunch! I would definitely go back again when visiting Vancouver.","August 22, 2015",0,0,,5.0,2021-06-18 21:26:44.318634,2021-06-18 21:26:44.408971
Funky bohemian,,Funky hip neighborhood with excellent restaurants. Boho chic with edginess. A neighbor of old run down mixed with new up and coming.,"August 11, 2015",0,0,,3.0,2021-06-18 21:26:44.408977,2021-06-18 21:26:44.487209
It's OK. Not Great. Not Bad. Just OK.,,"I haven't been to ""The Drive"" since the mid 1990's. Back then it was small mostly Italian restaurants that rocked during European league soccer tournaments.I wandered the street on Sunday. It was well, sleepy as Sunday would be. And there are some cool anomalous restaurants that are worth a look. But overall it's kinda dull..fruit and veggie stores, more ethnic restaurant options than years ago. But not quite the cultural experience the street is promoted as.Give it a try. It's worth the walk on a pleasant day. If you don't get out much, it will be a wonderful adventure. If you've traveled, well, it's a bit of a yawn.","August 10, 2015",0,0,,3.0,2021-06-18 21:26:44.487214,2021-06-18 21:26:44.574263
nice place to see,,very trendy lost to see and do old style flavor very ethnic. Lots of shops to choose from not a was of time at all a nice walk,"August 9, 2015",0,0,,5.0,2021-06-18 21:26:44.574268,2021-06-18 21:26:44.654755
Finky & Fun Neighborhood,,A bit off the beaten path but a fun bohemian neighbor with microbrews and pubs. We enjoyed bomber brewery.,"August 7, 2015",0,0,,4.0,2021-06-18 21:26:44.654761,2021-06-18 21:26:44.733369
Vibrant,,"Commercial Drive is a long street full of shops, bars, cafe's, eateries and restaurants. It is a busy and colourful street and a good place to visit for any of the above and savour local life. In fact I preferred it to Gastown. We did eat in Absinthe Bistro which I do recommend but you would need to book.","July 22, 2015",0,0,,4.0,2021-06-18 21:26:44.733375,2021-06-18 21:26:44.816579
Best people-watching in Vancouver,,"I chuckled when I read the reviews that described Commercial Drive as ""dirty"".  Have these reviewers been to - oh, I dunno - ANY OTHER CITY IN THE WORLD?!  So if the sight of a discarded cigarette butt makes you shriek, then avoid The Drive.  But, by all means, check it out if you'd like to experience:- The best people-watching in Vancouver.- Great food from all cultures.- Live music.- Vintage and original arts and fashion.- A diverse neighbourhood where people are tolerant, relaxed, and easy to talk to.","July 20, 2015",0,0,,5.0,2021-06-18 21:26:44.816584,2021-06-18 21:26:44.894836
Nice Area,,"I haven't been shopping on Commercial Drive in years, but pass by it on my way to downtown, for appointments, meet up with friends...I've shopped on that street at a Women's Fetish Store years ago.","July 13, 2015",0,0,,4.0,2021-06-18 21:26:59.187736,2021-06-18 21:26:59.278447
Good Times,,"I love this place!!!! Its bustling high energy and fun. I have been a few times and there is a lot to do and see. Whether its dining at one of its many restaurants, looking through the vintage shops or sitting in a park watching the world go by. It is easy to get to by public transport or by car from downtown. I was lucky enough to be there for halloween and also attended a day of the dead festival with street band and performers. It is truly a place of fun, exploration and good times so if you have a spare day, afternoon or evening do yourself a favour and check it out.","July 8, 2015",0,0,,5.0,2021-06-18 21:26:59.278453,2021-06-18 21:26:59.364927
The Drive has a lot to offer!,,"I lived in the Commercial Drive area for over a year and loved every minute! This street knows how to entertain. Street parties, bars with bands, cheap food, colourful locals and Trout Lake nearby for a swim. So accessible by Public Transport also. This was my favourite place in Vancouver! Grab a Sunday Caesar and do some relaxed people watching.","June 30, 2015",0,0,,5.0,2021-06-18 21:26:59.364933,2021-06-18 21:26:59.442031
Meet little italy,,Here we have a diverse area of cultures and one in particular that we truly love Italian foods. Great pastas to every thing Italian so tasty and authentic.,"June 30, 2015",0,0,,5.0,2021-06-18 21:26:59.442037,2021-06-18 21:26:59.519849
Car Free Day on Commercial Drive,,"On father day we decided to go to Car free day. It was a nice sunny day to stroll on the street and see the festivities'. There is everything from Italian food to Sushi, Wrestling ring, cloths for sale, music and performers  and everything else from A to Z. Nice place to go for an afternoon walk and people watch.","June 21, 2015",0,0,,4.0,2021-06-18 21:26:59.519855,2021-06-18 21:26:59.608212
Food and drink to be had...highly recommend Havana for brunch eats ;),,"There is a lot to see, and good food from one end to the other and shops to wander around in.  A walkable street.","June 13, 2015",0,0,,4.0,2021-06-18 21:26:59.608218,2021-06-18 21:26:59.686701
Different and Vibrant,,"Commercial Drive gives you a little different flavour of Vancouver. The ""Drive"" as locals like to call it is a stretch of road surrounded by culture, music and a variety of interesting stores. This is a very different scene to downtown's conservative Robson Street and is worth a visit if you are looking for something a little less mainstream during your visit.  Have a great trip!","June 4, 2015",0,0,,4.0,2021-06-18 21:26:59.686707,2021-06-18 21:26:59.770294
Eclectic and colourful,,"Commercial Drive is unequally in the Lower Mainland for the diversity it provides. Many restaurants offerings are often unique and not to be found anywhere else in town. No big box stores here and expect for some of the big name coffee chains, small one-of-a-kind establishments. A Vancouver must-see.","May 24, 2015",0,0,,4.0,2021-06-18 21:26:59.770301,2021-06-18 21:26:59.849738
The best place to explore in Vancouver,,"Commercial Drive is the best place in my view to explore in Vancouver. It has vintage shops, a good selection of restaurants esp in terms of representation of different cultures. We had Ethiopian here and Caribbean, as well as Tunisian and El Salvadorian. It has a buzz and good vibe and is popular with the young. It does however have a bit of an edge to it, as you can see by the sheer number of medicinal marijuana shops. Still worth checking out in my view.","March 17, 2015",0,0,,5.0,2021-06-18 21:26:59.849744,2021-06-18 21:26:59.929885
Fun Bohemian Style Neighborhood,,"This is an interesting neighborhood with the main street have so many different nations restaurants, boutiques, grocers and much more.  It has a large counter-culture demographic, including political activists, lesbians, hippies, punks, and artists. Lots of painted murals on many of the business walls and even a few weed shops even though they are technically illegal. Great place to talk a walk, grab a bite to eat and people watch.","February 5, 2015",0,0,,4.0,2021-06-18 21:26:59.929892,2021-06-18 21:27:00.022152
awesome!,,"This street is awesome, with all kinds of restaurants and shops on it! Some great thrift stores too, don't remember their names","January 6, 2015",0,0,,5.0,2021-06-18 21:27:11.555921,2021-06-18 21:27:11.661294
Not really a tourist destination...,,"...Which is why I love it. For years I didn't get why people loved the drive so much, but that was because I lived and worked downtown. Moving out of the monoculture it still has taken a while to adjust. There are beggars. There are poor people. There are a fair few people who should probably not drink so early in the day and yes you can always smell someone smoking something 'fragrant'. But there is a fantastic community that lives and works together that is culturally, ethnically and socially diverse. That means you have a complete range of shops and services along the drive, and after a year there I am still discovering new gems all the time. Coming from London, it reminds me of Hackney in that sense. Not overly pretentious (you will find posers in all of Vancouver of course), it has a strong sense of heritage but not in a precious way - the Drive is constantly evolving. Come for great restaurants, fun bars with live music, excellent cheap grocery shopping and some fancy Italian coffee shops and ludicrously priced cheese emporiums. Get a haircut or a tattoo and just enjoy being in a neighbourhood that is relaxed and fun.","December 10, 2014",0,0,,5.0,2021-06-18 21:27:11.661301,2021-06-18 21:27:11.740699
Trendy unique Vancouver scene,,Looking for something different. Try a walk on Commercial Drive. Lots of ethnic sights. Easy to veto with the Sky Train. Reminds me of Kitsalano in the 60's or Gastown in the 70's.,"November 14, 2014",0,0,,5.0,2021-06-18 21:27:11.740705,2021-06-18 21:27:11.819740
Great Neighborhood!,,"If you are interested in off beat and unique hang outs, visit the Commercial Dr. District.  Great coffee bars, diverse eateries and Mivintage Shop for wonderful vintage rags!It's a unique setting for a town that has grown to be to ""too generic""!","October 15, 2014",0,0,,4.0,2021-06-18 21:27:11.819746,2021-06-18 21:27:11.905055
Safer walk during the day.,,"Commercial is an eclectic street with lots of neat shops and restaurants.Lots to do and see. Seems to cater to a more hippie/hipster/homeless crowd.Expect to have moments of ""What's that smell?"" when walking around. Could be garbage, or urine, or both.","October 14, 2014",0,0,,4.0,2021-06-18 21:27:11.905061,2021-06-18 21:27:11.982435
Needs to be cleaned up,,"Very dirty and sad. Although, some of the coffee shops are lovely with excellent coffee and treats. Mostly, the neighbourhood feels very rundown.","October 5, 2014",0,0,,2.0,2021-06-18 21:27:11.982440,2021-06-18 21:27:12.066108
See It And Believe It,,"I had the pleasure to walk the entire ""Drive"" which quite adequately sums up Canada for me. Commercial Drive in Vancouver is a true representation of a Metropolitan city. I could not help myself but look into every shop on both sides.  It has Everything from doped beggars, intellectual types, university students, yuppies, hippies, cannabis shops, high end retailers, a very big pet shop, an ice rink, library, coffee shops, Italian Restaurants, Spanish takeaways, 100s of cafes and eateries, pubs you name it. It is all there! It is a feast for your eyes and taste buds. You can sit on a shop window and day dream or take a walk and be accosted all the way through the entire ""Drive"" by beggars, street vendors, buskers, Dogs! OMG I have never seen so many people with dogs! But I loves evry minute of it. Will do it all over.","September 24, 2014",0,0,,5.0,2021-06-18 21:27:12.066114,2021-06-18 21:27:12.148976
Commercial Drive in vancouver,,commercial drive in Vancouver is a good outing.   the easiest way to do it is to start at Broadway skytrain station.   It is a unique place.  There is lots to see and do.  There is a huge number of coffee shops in the area..  There are an incredible number of  restaurants from a varied background..  bring a camera as people watchingis  bonus here.,"July 7, 2014",0,0,,4.0,2021-06-18 21:27:12.148983,2021-06-18 21:27:12.230977
Diverse,,A very diverse place with so many different restaurants and cafes serving lots of different ethnicity's food with great bars and patios.. Fun events throughout the year like car free day and Italian day. Also great arts scene with comedy nights shows and movie screenings.,"June 17, 2014",0,0,,4.0,2021-06-18 21:27:12.230983,2021-06-18 21:27:12.314769
"Yuppie Hipsters, Drugged out Beggars, Some Greengrocers.",,"I lived here for a time, but now I only come back if I need some cheap fruit and veg.  The whole strip just gives me the creeps now.  Lots of beggars crying poverty, yet somehow they have the funds to smoke drugs and drink in the parks all day, when they aren't taking up half the sidewalk.  At least one guy has a knife in his hands at all times- for the arts and crafts he sometimes carves, I'm sure.  Dope is openly sold outside the post office; convenient for some I suppose.On the other side of the coin are the Yuppie Hiptser types who thrive on the gluten free organic vegan paleo hand-picked by Tibetan virgins coffee shops and fishmongers who will tell you the name of the captain of the boat where this overpriced fish was caught, but I ramble.  If you're familiar with Vancouver, the Drive is kind of like Robson Street, with slightly less known brands (but the same high prices).  But hey, if people want to spend $32 (plus tax and tip) for a thin crust pizza who am I to be critical.Be careful if you're driving, as the denizens of this area tend to walk into traffic as is they're daring you to hit them.On the plus side, there are a few good takeaways and fruit and veg shops left, though I'd advise browsing them all to see which has the better prices or quality on any given day.Tacky, certainly.  Funky, maybe- but not cheap.","April 16, 2014",0,0,,2.0,2021-06-18 21:27:12.314774,2021-06-18 21:27:12.393639
Good spot for a coffee,,"This is a great place to meet up with some friends, hang out, walk the streets, sit down at one of the many coffee shops and people watch for awhile. The Commercial Skytrain Station is usually crowded with people, they have a bunch of stores/shops to eat at, banks nearby. People do their own thing on Commercial, and its best to let them be.","March 3, 2014",0,0,,5.0,2021-06-18 21:27:24.337016,2021-06-18 21:27:24.444199
"Love it here, but it grows on you..",,"So, I visited commercial drive for the first time in 2011, and I was indifferent to it.""WHY would I come here? Kensington Market (my current home) is SO MUCH COOLER.""In 2012, I found myself moving away from the Market in Toronto, and to Vancouver. It was really a coin toss between Kits and Commercial drive. We picked commercial drive because we wanted to be around the queer culture.Now, The Drive isn't somewhere I'd put on a ""must-see"" list if you're on a tight budget. You don't ""see"" the Drive like you would Kensington Market in Toronto, or some of the other neighbourhoods in Vancouver (like Kits). You ""experience"" The Drive.There's not much to ""see,"" but there's lots to experience.Grab a coffee in a cafe, and strike up a conversation with someone. Sit in the park, and join in on someone's jam session.Find someone you think looks cool in the park (""cool"" is subjective - this is one of the most diverse places I've ever been, and you will find someone who meets your unique brand of cool in gradview park). Tell anybody in the park that it's your first time on The Drive, and they'll probably let you hang out with them.Grab food from all over the world (which is notably absent in Vancover, compared to Toronto, in many other parts of the city).Walk around the streets, and check out the amazing backyard farms. Ask someone to show you around. They will.If you have time, spend at least 2-3 days here. If you are ""passing through,"" try chatting with some of the people who live here. Commercial drive isn't about the shops. Commercial drive is about the people, and not the places. here, you'll find young people, artists trying to make it, old people who have lived here for 60 years, people of all linguistic/cultural backgrounds, hippies, computer programers, lawyers, students, bank tellers...everybody. The one thing they all have in common is a love for this neighbourhood, and the desire to live a bit more communally. So, yeah, if you just walk around, you'll think it's awful here. I was bummed out when I first moved here, and walked around. I was unimpressed when I visited. But, now, I call this place home. Any tourist who has come to stay with us on the drive for more than a few days has been enchanted by it. Come visit us. We'll like you, and we'll be happy to see you. :)","November 26, 2013",0,0,,5.0,2021-06-18 21:27:24.444204,2021-06-18 21:27:24.523006
"Arty, mellow hippy town",,"We visited various areas of Vancouver before settling on a place to live, but I think it's safe to say Commercial Drive stole our hearts from the get-go. I have SO much love for this place! Something we noticed travelling around was how each area of the city has a particular feel. If the bohemian hippy lifestyle resonates with you, Commercial Drive is definitely the place to be. A particularly good place to come if you want to relax, unwind, and just take time out to appreciate life (...man), and home to a fantastic range of restaurants, not to mention some beautiful parks.","July 19, 2013",0,0,,5.0,2021-06-18 21:27:24.523011,2021-06-18 21:27:24.600464
Why bother,,"If I were on a tight schedule, I would have been regretful for the time I spent visiting places such as commercial drive, Gastown, Granville Island and Chinatown. I enjoy nature the best and I don't care to see small independent shops. I was tempted to visit those places as they were high rated attractions and I had enough time. I thought I might find something interesting and special about them. That didn't happen.","July 14, 2013",0,0,,3.0,2021-06-18 21:27:24.600471,2021-06-18 21:27:24.686530
Funky central,,Commercial Drive is the place to go for great food (especially italian and organic vegetarian) and for it's unique ambiance. Take an outside table at The Havana restaurant to watch the passing parade.,"June 10, 2013",0,0,,4.0,2021-06-18 21:27:24.686536,2021-06-18 21:27:24.767958
Commerical Drive No Car Day,,Not worth the trip; to many store up their prices.......heard to many complaints from locals on the prices....so I left....got to sky train heard the same from many people that prices are inflated....to bad would of been nice...use to be a nice place to go but not anymore....,"June 9, 2013",0,0,,2.0,2021-06-18 21:27:24.767963,2021-06-18 21:27:24.846383
Never-ending street of joy,,"I absolutely LOVE the drive.  There is such a charm about this neighbour.  I love the food, little boutiques and the grocery shops.  This is the perfect venture for someone with ADD because there is just so much to check out.  The food is also amazing because there is such a great variety.  From $2 pizza joints to authenic pho to Caribbean food at the Reef.  If anything, do a little food sampling when you are at the drive.  You'll be amazed how much culture and variety there is.Make sure to check out the Fratelli Bakery and pick up a little treat for yourself.  The best italian bakery in the city!","June 8, 2013",0,0,,5.0,2021-06-18 21:27:24.846388,2021-06-18 21:27:24.925560
CUTE could do a lot better,,"Commercial drive street strip mall is ok  for what could be fantastic... the sidewalks are too narrow, a few shops scream out come visit again, not enough to visit unless we live there. The sales assistants rarely care for anything else than how money we are ""going to drop"". They do have a few interesting buildings, only a few. OK so shoot me.","May 18, 2013",0,0,,3.0,2021-06-18 21:27:24.925567,2021-06-18 21:27:25.010795
One funky area,,"You name it, the Drive has it, whatever you are looking for in people, food, drink, music, culture, it is there.  It reminds me of 4th avenue in the late 60's, early 70's , very funky and for the most part prices are very reasonable.  Don't be afraid that guy with the 14 nose rings, afro, beanie cap, smoking a doobie won't hurt you.","February 27, 2013",0,0,,4.0,2021-06-18 21:27:25.010800,2021-06-18 21:27:25.089198
Hmmm ... a bit less than expected,,"We did go on a rainy Sunday afternoon in February, so maybe we missed the charm that exists during busier or warmer times of year. There weren't many shops that were of interest to us, though we did pass a few restaurants and children's shops that looked interesting.","February 26, 2013",0,0,,3.0,2021-06-18 21:27:25.089204,2021-06-18 21:27:25.167537
Funky place for alternative lifestyles,,"""The Drive"" is in the old Italian neighbourhood and still has some remnants of it's past, but has been usurped by the alternative grunge/punk/gay/lesbian crowd in the past few decades. Great, funky restaurants and food stores.","January 23, 2013",0,0,,4.0,2021-06-18 21:27:37.488086,2021-06-18 21:27:37.577566
Eclectic Drive,,"If you are into funky little stores, cafes, gay venues and  italian cuisine and treats  this is the place to go.","January 17, 2013",0,0,,5.0,2021-06-18 21:27:37.577572,2021-06-18 21:27:37.663177
Always like it,,"busy, busy, busy..exciting.. connection buses everywhere, near the sky train..buses flow constantly and less than 5-10 minutes intervals, almost anywhere.","January 9, 2013",0,0,,4.0,2021-06-18 21:27:37.663183,2021-06-18 21:27:37.742510
Vibrant & fun,,"Love some of their restaus & coffee shops.  Less pretentious than Robson St or Yaletown, not touristy like Gastown. V. good mediterranean food & beverages available at reasonable prices.","December 26, 2012",0,0,,5.0,2021-06-18 21:27:37.742516,2021-06-18 21:27:37.825520
Nice array of alternative pubs and restaurants,,"Commercial drive is quite nice at night. There are many pubs and restaurants, mostly for younger people who likes the alternative lifestyle. Most places around here are affordable and not pretentious.","November 29, 2012",0,0,,4.0,2021-06-18 21:27:37.825527,2021-06-18 21:27:37.905987
Eat and Shopping!,,"Commercial Drive a street where you can find what you need: clothes, objects, gifts, ice-cream and a lot of any kind of food!","November 20, 2012",0,0,,5.0,2021-06-18 21:27:37.905993,2021-06-18 21:27:37.988611
Interesting,,"There are so many neat things to see along Commercial Drive. My only knock on the Drive is that it isn't what is was 25 years ago when it was truly 'little Italy'. I have many fond memories of those days.... today it is more multicultural.... not worse, just different. Champagne Sangria at Havana Cafe is a good to break up an afternoon seeing the Drive's many sites.","November 16, 2012",0,0,,4.0,2021-06-18 21:27:37.988617,2021-06-18 21:27:38.067438
The Drive,,"I live walking distance to this neighbourhood strip.  This is a fun and lively street thats great for eating, people watching, unique shopping, and a general fun atmosphere.","October 30, 2012",0,0,,5.0,2021-06-18 21:27:38.067444,2021-06-18 21:27:38.151387
My part of town,,I love The Drive. I live here and I feel Iike I'm a turist. Lol. Everyday is different. Never boring. Come and experience it yourself. You will feel like you're in Europe and Canada at the same time.,"October 23, 2012",0,0,,5.0,2021-06-18 21:27:38.151393,2021-06-18 21:27:38.240900
something for everyone,,so much to see and taste and try you need at least 1 full day! come hungry..  stay all day.  amazing shops. fabulous bakeries. interesting local population. family friendly truly something for everybody,"September 29, 2012",0,0,,5.0,2021-06-18 21:27:38.240906,2021-06-18 21:27:38.319388
The Drive,,"The Drive is a cultural experience, full of funky places, restaurants and cool cafes.  Shouldnt be missed on anyones visit to Vancouver","September 26, 2012",0,0,,4.0,2021-06-18 21:27:52.359265,2021-06-18 21:27:52.450411
A great street that embraces a community,,"The Drive like no other, filled with restaurants, small shops, music, and a wide range of people of various ethnic backgrounds and individualities. Formerly a hippie area, The Drive ahs retained its warmth and friendly atmosphere, casual and welcoming, a great place to explore, with small park spaces to enjoy, or the larger Grandview Park. If you are around during one of the many festivals in the area, do go!","September 22, 2012",0,0,,5.0,2021-06-18 21:27:52.450417,2021-06-18 21:27:52.530103
Catch the sky train there,,"The drive aka commercial drive is a place all visitors should visit. Catch the sky train from downtown and get off on commercial and broadway and just wander. There are great little shops, cheap jewellery, great food, ambience etcYou get a good feeling of the hippie side of Vancouver","September 17, 2012",0,0,,5.0,2021-06-18 21:27:52.530108,2021-06-18 21:27:52.608307
Spoilt for choice!,,So many amazing and cultural restuarants on this strip and fantastic atmosphere. (especially on game days: euro soccer) I recommend bar/restaurant hopping),"September 8, 2012",0,0,,5.0,2021-06-18 21:27:52.608313,2021-06-18 21:27:52.687635
what a great place,,i stayed here with friends in this area in aug 2012. what a great place to shop and eat. and lots of public parks all within walking distance.  felt safe here as well.  will be back!,"September 6, 2012",0,0,,5.0,2021-06-18 21:27:52.687641,2021-06-18 21:27:52.769783
A funky street,,"I love to visit Commercial Drive every so often just to look in all of the interesting shops, to drink some excellent Italian coffee and to eat in the many restaurants and cafes.  It's especially fun if you can go when one of the several  festivals are held throughout the year.  Commercial drive is easily accessible by public transit from other parts of the city.","September 5, 2012",0,0,,4.0,2021-06-18 21:27:52.769788,2021-06-18 21:27:52.848437
Culinary Choices,,"Always fun to walk along Commercial Drive. Always has been lots of Italian restaurants, but now expanding many world culinary influences. Take a Sunday walk.. along this lively street.. or pop down on an evening for music... Always lively and fun.","September 5, 2012",0,0,,5.0,2021-06-18 21:27:52.848442,2021-06-18 21:27:52.927817
A happening place for east-side locals,,"The neighbourhood is mostly Italians, and other mixed ethnic groups. Lots of nice eateries and funky shops there. Becoming a safer neighbourhood in the last decade.","September 3, 2012",0,0,,3.0,2021-06-18 21:27:52.927822,2021-06-18 21:27:53.007210
