title,location,reviews,date,contribution,upvote,reviewer_name,ratings,start_time,end_time
Very charming area to walk around,,"Vancouver is such a great city. One huge thing I noticed was how pet friendly it is here. People everyone walking around with their dogs. Some of the shops even have dog bowls set out for the dogs. There are many great shops to go in and look around. There are many parking garages all over to be able to park your vehicle and not have to worry about it on the street. Also, there is a lot of choices of restaurants to be able to go to and eat.","January 18, 2016",0,0,,5.0,2021-06-18 18:10:23.871319,2021-06-18 18:10:23.951941
Vancouver was just beautiful!!,,Standley Park was beautiful. Take the horse drawn carriage ride. It shows you the whole park and harbour.,"January 17, 2016",0,0,,5.0,2021-06-18 18:10:23.951947,2021-06-18 18:10:24.031558
It's cool!!,,"Vancouver downtown it's a financial area but with a lot of fun things to do, during the day you have the view of the mountains that's so beautiful and during the night you can see the lights of the city! Vancouver is awesome!!👍🏻🇨🇦","January 17, 2016",0,0,,5.0,2021-06-18 18:10:24.031564,2021-06-18 18:10:24.111969
OK city but I wouldn't rate it in my top 10,,Vancouver just seemed a little soul-less to me. Perhaps it was the middle of winter thing but I failed to see the beauty people speak of.  Lovely harbour filled with ugly shipping and oil industry accoutrement.,"January 16, 2016",0,0,,3.0,2021-06-18 18:10:24.111974,2021-06-18 18:10:24.189947
Great place to live,,"This is a wonderful city, so close to nature, that the eye is treated to a breath taking spectacle. Do not spend your money to buy clothes and shoes in Vancouver. They cost a fraction in the US or anywhere else. However, when it comes to food, you have a huge variety. I loved the iraqi falafel wrap. I also had an expensive meal at the rotating restaurant with a magnificient view of the city. The view changes slowly as the movement is slow. Vancouver must be one of the best places to visit. to Stay? A bit expensive with high taxation, I am informed by one of the local doctors!","January 16, 2016",0,0,,5.0,2021-06-18 18:10:24.189953,2021-06-18 18:10:24.270025
So easy to get around.,,"Love walking in Vancouver. The sights are amazing from the water views, snow capped mountains, beautiful old buildings and the sounds of the gulls flying overhead. So easy to walk around and not get lost. Lots of great shops and cafes and points of interest.","January 16, 2016",0,0,,5.0,2021-06-18 18:10:24.270031,2021-06-18 18:10:24.349152
Great to have a walk downtown,,"Vancouver is a lovely place to visit and downtown is no exception. Shops, pubs, awesome sushi joints and food galore. It's vibrant and the folk are friendly. Well done Vancouver.","January 15, 2016",0,0,,4.0,2021-06-18 18:10:24.349157,2021-06-18 18:10:24.427268
One of the World's Most Beautiful Cities,,"As a frequent traveller, I have seen many of the world's most beautiful and intriguing cities. Vancouver continues to rate with the best of them. Few cities offer walkways along the Pacific and harbours, such diverse restaurants and food trucks, or incredible mountain vistas. The downtown core of Vancouver is for walking, and the city is best appreciated when walking along the water and looking north to the often snow covered peaks.","January 15, 2016",0,0,,5.0,2021-06-18 18:10:24.427273,2021-06-18 18:10:24.507219
FIRST TRIP TO CANADA,,had the most wonderful experience while I was in Canada in 2006 I am coming back again as I have a lot more to see,"January 14, 2016",0,0,,5.0,2021-06-18 18:10:24.507225,2021-06-18 18:10:24.586998
Beautiful area,,"My wife and I truly enjoy the wonderful downtown lifestyle of Vancouver. Perhaps the most beautiful and live-able place in the world. Parks, unique architecture and a truly multicultural environment where diversity and tolerance abound. There is always something new to see as you stroll through Vancouver's downtown. A United Nations of restaurants with anything from every part of the world and ranging from street food stands to the most elegant dining possible. A great place to visit or live","January 14, 2016",0,0,,5.0,2021-06-18 18:10:34.724650,2021-06-18 18:10:34.908839
Lived-in downtown!,,"I really liked that Vancouver downtown is not a ghost town on weekends when office towers are closed. In fact, I was surprised with how many locals live downtown. The effect of that is that there's many cafes, restaurants and stores open late even on weekends when it's raining outside!","January 14, 2016",0,0,,5.0,2021-06-18 18:10:34.908844,2021-06-18 18:10:35.004260
Uwalking and exploring,,My dgtr works in downtown as well as she lives there. It is a lovely city to just wander anlook at the buildings. Walk the dog twice a day so go to different areas.,"January 13, 2016",0,0,,5.0,2021-06-18 18:10:35.004266,2021-06-18 18:10:35.085609
We love our Skytrain,,"When everyone else is hustling trying to find expensive parking we just hop on the Skytrain from Surrey and we're downtown in 35 minutes. No parking required. For shopping, dining or concerts, meeting friends, we find the convenience of the Skytrain awesome","January 13, 2016",0,0,,5.0,2021-06-18 18:10:35.085615,2021-06-18 18:10:35.169496
So much to see & do!,,I love the different neighbourhoods in Vancouver which all have a different feel. It's amazing that there are beaches right downtown as well. Stanley Park is connected to downtown too. There is just so much to see and do in this area.,"January 13, 2016",0,0,,5.0,2021-06-18 18:10:35.169501,2021-06-18 18:10:35.253168
WORLD-CLASS URBAN CENTRE,,"Whatever commodity or service you desire, you'll find it here, in one of the cleanest  most beautiful cities on the planet.  Ski on the surrounding mountains in the morning, 30 mins. later, sail in the afternoon.  That night dine in one of the most ethnically diverse cities in the world.  Per capita, Vancouver has more restaurants than New York City and the second-largest Chinatown in North America (only S. Francisco is bigger).......note,  I've lived in Vanc. for 70 years.","January 13, 2016",0,0,,5.0,2021-06-18 18:10:35.253174,2021-06-18 18:10:35.358858
Enjoyed Robson street experienxe,,"We stayed in downtown Vancouver and enjoyed the proximity of lots of things to do. Shopping on Robson, BC Place, Rogers Centre, Granville Island, Starbucks everywhere, many good restaurants etc. It was great to be part of the downtown experience.","January 12, 2016",0,0,,4.0,2021-06-18 18:10:35.358864,2021-06-18 18:10:35.619317
"Morning, evening, or night, it's magic!",,"We loved walking around downtown, admired the skaters on ice, walked to Canada Place, and along Robson is great shopping.  Just window-shopping is fun, too.  Stop for coffee along the way!","January 11, 2016",0,0,,5.0,2021-06-18 18:10:35.619323,2021-06-18 18:10:35.698545
There's so much to see,,"Take a conducted tour, is my best suggestion-as then you do get a general aspect of Vancouver, You will need 2-3 days to take in most of the attractions but it all depends on how long your stay will be, This city never fails to disappoint","January 10, 2016",0,0,,5.0,2021-06-18 18:10:35.698550,2021-06-18 18:10:35.778686
"Big, busy, boring",,"I have been to Vancouver quite a few times. Unless your'e going for something specific (like a Canucks game) it's pretty boring. There are lots of restaurants & bars. It's a large city, but besides Granville Island, it's very vanilla.","January 8, 2016",0,0,,3.0,2021-06-18 18:10:35.778691,2021-06-18 18:10:35.857688
Walking around downtown Vancouver,,I loved and enjoyed just walking and window shopping in the downtown district of Vancouver.  There were also so many restaurants to chose from.  It reminded me of San Francisco but more on the upscale.,"January 8, 2016",0,0,,5.0,2021-06-18 18:10:43.935929,2021-06-18 18:10:44.075293
Great combination of town and nature,,What I loved about Vancouver was the quirky city shopping experience and having the mountains and the ocean so accesible at the same time.,"January 7, 2016",0,0,,4.0,2021-06-18 18:10:44.075299,2021-06-18 18:10:44.158632
Beautiful City,,This city is great full of life with beautiful people. I recomend visiting Vancouver. Great restaurants.,"January 6, 2016",0,0,,5.0,2021-06-18 18:10:44.158637,2021-06-18 18:10:44.250926
The views are breathtaking!,,Wonderful city engulfed by beautiful views all around!! Went in winter and it was gorgeous! Will definitely visit again!,"January 6, 2016",0,0,,5.0,2021-06-18 18:10:44.250932,2021-06-18 18:10:44.346496
Very busy and loaded with tourists but great shops and restaurants,,"I loved walking the streets of Vancouver - window shopping is great.  They have some really unique stores, one is a famous shop store that has the most unique, handmade shoes that are one-of-a-kind!  Easy to walk the streets and extremely safe both day and night.","January 6, 2016",0,0,,5.0,2021-06-18 18:10:44.346501,2021-06-18 18:10:44.428842
Beautiful relaxed city,,"vancouver is a joy, a wonderful city. Our favourite areas are Gastown, with the famous steam clock and superb eateries and the waterfront where you can sit and eat or just have a relaxing drink whilst watching cruise ships come into port and an endless line of seaplanes taking off....all this with views across the bay looking at Grouse Mountain. TIP...you must take a trip to Grouse Mountain, also Capilano Suspension Bridge Park. Back downtown, Robson st is the Main Street for shopping and even more restaurants. Just a short bus ride away is Stanley Park and some lovely beaches nearby too.","January 6, 2016",0,0,,4.0,2021-06-18 18:10:44.428847,2021-06-18 18:10:44.520807
"Vancouver Downtown - An Interesting, Exciting & Very Clean City",,"Downtown Vancouver is the business, shopping, & financial centre os this spectacularly beautiful westcoast Canadian city.  The streets are laid out in a grid pattern, making it very easy for travellers to maneuver and get around. The city core sits at the mouth of the  Burrard Inlet and looks out towards the beautiful North Shore slopes.  At night time, one sees the glittering lights of the Grouse Mountain ski slopes all year round hovering above the lights of the populated North Vancouver and West Vancouver residential areas. It's truly a beautiful sight!!  There are shopping malls in the heart of the city core --- The Pacific Centre Mall is connected to other malls in the downtown core. As well, there's the Robson Square complex which houses the University of BC Downtown Campus, the Law Courts, the Vancouver Art Gallery, and many corporate offices.  All of this is accessible on foot!!  Nearby, within walking distance, are a host of major hotels --- all 5-star!!  As well, the finest restaurants and bistros are present and, being on the Pacific westcoast, seafood restaurants galore!!!  A trip to Vancouver must include a visit through Downtown Vancouver!!!!   Highly recommended to all who are visiting Vancouver!!","January 5, 2016",0,0,,5.0,2021-06-18 18:10:44.520813,2021-06-18 18:10:44.600814
Vibrant City,,"Lots to see and do in Vancouver, particularly downtown with its mix of cafe's, shopping and restaurants. We enjoyed just strolling around taking in the atmosphere and there seemed to be something different happening around every corner.","January 5, 2016",0,0,,5.0,2021-06-18 18:10:44.600820,2021-06-18 18:10:44.680064
Love a walk in Downtown Vancouver!,,Personal favorite take a stroll on Robson Street and do some window or real shopping! Also make sure to stroll through Robson Park and if in winter visit the Ice Rink. The Vancouver Art Gallery is worth the visit.,"January 4, 2016",0,0,,5.0,2021-06-18 18:10:44.680069,2021-06-18 18:10:44.759027
"Lots to do, great shopping on Robson",,Lots to do here. We come here often. Get to Yale town and Gas town for more trendy places. People are friendly. Lot of eating choices too.,"January 3, 2016",0,0,,5.0,2021-06-18 18:10:44.759033,2021-06-18 18:10:44.840592
Very Good,,"The Robson St, it's very huge and have many restaurants, store and hotels. I recommended stay in a hotel in this street.","January 3, 2016",0,0,,4.0,2021-06-18 18:10:52.911061,2021-06-18 18:10:53.036022
"place for shopping, food and natural scenes",,"I study in Vancoucer so I've been to downtown many times. It has many shopping malls like Pacific Center, Nordstrom and the Bay which satisfy my wish to buyyyyy. After shopping, it's time to have food. Along the Robson Street, there are galaxy of delicious Japanese and Korean restaurants! If you like natural scenes, Stanley Park and seawall, English Bay are also great place to go!","January 2, 2016",0,0,,5.0,2021-06-18 18:10:53.036027,2021-06-18 18:10:53.139179
Quite a typical city from beautiful to run down,,"The Downtown area is quite easy to explore by walking around and breath the flair.It is a city which is best to explore on a sunny day.There are high class shopping areas as well as a bit run down areas.The people are amazingly open and friendly, very diverse.","January 1, 2016",0,0,,4.0,2021-06-18 18:10:53.139185,2021-06-18 18:10:53.237726
"Nice, Balanced City",,"Vancouver is an interesting city, offering both quaint downtown streets (Gaslight District), nice shopping areas and good/great restaurants. The people are very friendly. The city has a nice outdoorsy feel and they seem concerned about the environment. We were there during very nice weather, so made it easier to get out and about, and walk around. We were particularly entertained by the ""free hugs"" offered at the busy street corner. Mass transit was very efficient (you don't need a car in the city), and there is a lot to do regardless of your interest (museums, botanical gardens, boat rides, hiking, eating, people watching, etc). I can't wait to go back!","December 31, 2015",0,0,,4.0,2021-06-18 18:10:53.237730,2021-06-18 18:10:53.325077
Great walking area.,,"Fun to walk and see the sights.  As already known, Canadians are very nice and helpful when directions are needed.  A fun place for family.  Cheaper now with the strong US dollar....","December 31, 2015",0,0,,4.0,2021-06-18 18:10:53.325082,2021-06-18 18:10:53.411096
Boxing Week Sales,,It seemed most of the merchants in downtown were having Boxing Week sales.  We enjoyed window shopping - it was crisp but great walking!,"December 31, 2015",0,0,,5.0,2021-06-18 18:10:53.411102,2021-06-18 18:10:53.495114
Vancouver has it all,,"Super friendly, lots of cafes and great food. So much beer. Lots if shops. Perhaps the quality of coffee was the only thing lacking.","December 30, 2015",0,0,,5.0,2021-06-18 18:10:53.495120,2021-06-18 18:10:53.788350
"Had a good time there, fun place.",,Vancouver is in a wonderful spot and you will enjoy your visit there.  The folks are friendly and there are many interesting places to check out in the environs.,"December 29, 2015",0,0,,4.0,2021-06-18 18:10:53.788356,2021-06-18 18:10:53.875089
Holiday stop over,,"We decided to spend a few days in Vancouver on our way up to Whistler. A great decision on all accounts. The restaurants and shopping were much better than I expected and the locals are lovely, kind and welcoming. It is kind of funny to think of Canada as a foreign country but it is when you are coming from the US. We had a wonderful trip and are thinking of coming back next year. Boxing Day shopping worth the 9 hour drive up.","December 29, 2015",0,0,,5.0,2021-06-18 18:10:53.875096,2021-06-18 18:10:53.957409
Clean & Easily Taversed Downtown,,Vancouver without question is one of the most organized and easily traversed city.  The areas by the water front have pedestrian walkways separated from the path for bikes and roller blades that makes the worry of dodging walkers or those on bikes a non-issue.  The walkways are clean and have plenty of locations to stop and take in the sights.The waterfront area is strongly recommended especially on clear days where the mountains to the north can be seen.A final note is that captivating pictures of the city can be taken from Stanley Park looking back to the east/southeast.,"December 29, 2015",0,0,,4.0,2021-06-18 18:10:53.957415,2021-06-18 18:10:54.040570
"A fantastic clean place to visit , friendly people, felt very safe.",,"We stayed in downtown Vancouver while visiting relatives. It was a bit of a whistle stop trip but we managed to pack a lot in and saw some amazing sights. The people are really friendly, we felt totally safe and it's very, very clean. Gastown wasn't as good as I remembered it and we strayed to a part of downtown which wasn't very salubrious but every town and city across the world has a part like this. We soon realised we didn't want to be there though and headed away from the area. I cannot a visit to Vancouver enough you certainly won't be disappointed and although I haven't visited here for approximately 30 years it is still as lovely as it was then. I certainly hope to return there in the not too distant future.","December 28, 2015",0,0,,5.0,2021-06-18 18:11:04.215065,2021-06-18 18:11:04.308457
A place for eating and shopping,,I came here because I want to look for food and look at the downtown Vancouver. It's just like downtown in other cities in the world nothing special. There are some shops and eating place.,"December 26, 2015",0,0,,3.0,2021-06-18 18:11:04.308462,2021-06-18 18:11:04.394616
Sightseeing and shopping,,Worth to spend a couple of days in Vancouver and stroll around downtown. Interesting both for sightseeing and for shopping.,"December 25, 2015",0,0,,4.0,2021-06-18 18:11:04.394622,2021-06-18 18:11:04.481456
Robson street is great,,Be sure to take a walk down Robson Street...such a wide variety of unique shops including some very high priced shops and clothing stores.,"December 25, 2015",0,0,,5.0,2021-06-18 18:11:04.481461,2021-06-18 18:11:04.562843
A city is a city,,"Cities have their own atmosphere. There's much to praise, the village atmosphere of each district, small parks and gardens, the open air playground feel to Vancouver with it's mild climate. There's nearly always a view of mountains too, currently snow covered.","December 23, 2015",0,0,,4.0,2021-06-18 18:11:04.562848,2021-06-18 18:11:04.642979
Busy and safe,,"We are staying in downtown Vancouver for a week, halfway through our visit and we love the place. It's an easy walk to Stanley Park or to the bustling city centre. Lots of restaurants at on your doorstep.","December 21, 2015",0,0,,5.0,2021-06-18 18:11:04.642985,2021-06-18 18:11:04.726948
Not really much to recommend here.,,"I wandered around and took my picture by the Steam clock.  Took in the art gallery.  There has to be more to Canadian paintings that forest landscapes, right?  The post office people were most helpful, but it was hard to find many things that were underground.","December 21, 2015",0,0,,2.0,2021-06-18 18:11:04.726954,2021-06-18 18:11:04.809950
Refreshing,,Its a place for shopping and enjoying the culture and eating. Its full of life you can enjoy without anything to worry in the world.,"December 20, 2015",0,0,,5.0,2021-06-18 18:11:04.809956,2021-06-18 18:11:04.894072
Sightseeing Vancouver,,"I visited Vancouver in summer 2015 for the first time and of course one of the first places (after Expo place) to see was the Downtown. I liked the walk from Canada Place to Stanley Park, there are a lot of cafés and you can go for a cruise on one of the boats there, too (even fly around). On the other hand, compared to Seattle the Downtown seemed to me a bit busier and less comfortable, but it is true that I spent in Vancouver just a weekend, so my opinion may be influenced with the rush to see as much as possible in a short time.","December 19, 2015",0,0,,4.0,2021-06-18 18:11:04.894078,2021-06-18 18:11:04.979995
NIce Downtown,,We are staying in downtown. It has a lot of places to eat and shops within walking distance to most everywhere. It is very busy and crowded so be careful when driving or crossing the street.,"December 17, 2015",0,0,,3.0,2021-06-18 18:11:04.980001,2021-06-18 18:11:05.061759
Great place,,"There are so many good restaurants, clubs, shops, etc., all within blocks of each other.  Anything you would want to do can be done here.","December 17, 2015",0,0,,5.0,2021-06-18 18:11:14.151538,2021-06-18 18:11:14.240490
Walking no distance,,"All of a sudden,you find that part you wanted is already there. And again, and again. The distances are short and there's plenty to see - and go with a guide, makes it so much more interesting! Or at least a Lonely Planet, everyone is a tourist, anyway. These buildings often have a spectacular story.","December 16, 2015",0,0,,4.0,2021-06-18 18:11:14.240496,2021-06-18 18:11:14.318626
Too Much going on,,The core of Vancouver can be a great walking tour especially if you are coming off one of the many cruise ships that the harbpor hold. The downside right now is the amount of new construction going on on almost every street. If you are in a car the traffic can be terrible right now.,"December 15, 2015",0,0,,3.0,2021-06-18 18:11:14.318631,2021-06-18 18:11:14.397909
Downtown Vancouver,,"✨ I love downtown Vancouver. ✨It's the only place I have been were absolutely everything is within walking distance. From tons of restaurants, clubs, shops, beach, malls and comedy shows.  There's  cafe/coffee shops on each block and they are mostly busy with fun exciting people from around the world. The only time I took a taxi was to go to kipalano.  There is also free shuttle buses. I recommend staying on Robson street and take it from there! Tons to see and do!  Enjoy your stay 😍","December 15, 2015",0,0,,5.0,2021-06-18 18:11:14.397914,2021-06-18 18:11:14.475120
Downtown,,"A great location to base your stay, easy walking distance to attractions and facilities, and plenty of transport to get you around on cold and wet days","December 15, 2015",0,0,,5.0,2021-06-18 18:11:14.475125,2021-06-18 18:11:14.559862
"Vancouver Chrstmas Market ""GroB "" Am I back in Frankfurt ????",,"Marvelous ! ,it is so nice to have a great Christmas market down down ,it is so closed to sky train and  public trans  ,and it is so clean and a lot of space to move around ,the vendors and the staff so friendly and  smile !that is what you call Xmas season  !the experience is amazing ,,remain me in Frankfurt Germany all most 5 years ago , ,my three girlfriends and I ate so much ,well over $200 just in  SNACKS ! we all so happy and full ! I would recommenend  if you have a gust in town ,this market must  seen , special  the food , like the Roast Pork H,Stollen , Flamkuchen , and the Black Frost Cake , it is also great for the family and kids ! HAPPY HOLIDAYS !","December 14, 2015",0,0,,5.0,2021-06-18 18:11:14.559868,2021-06-18 18:11:14.640326
Great Food and Shopping,,"If you want to experience the wonderful ethnic diversity in the Vancouver food scene, this is the place to do it.  Great coffee and dining places - high point for us was the Medina Cafe.","December 13, 2015",0,0,,5.0,2021-06-18 18:11:14.640332,2021-06-18 18:11:14.746031
spent a lot of time,,"We stayed in downtown and that was the best thing about our trip. Everything was within walking distance be it the tour buses, shops , Museums , library and the coffee shops. I liked the churches and the the YMCA . Don't miss the music at the Wesley church on Sundays.","December 13, 2015",0,0,,4.0,2021-06-18 18:11:14.746036,2021-06-18 18:11:14.825781
Perfect for walking!,,Exploring the city from one attraction to another and from one restaurant to another is fun in Vancouver.,"December 12, 2015",0,0,,4.0,2021-06-18 18:11:14.825786,2021-06-18 18:11:14.906879
2 Shopping Areas I found,,"On our trip to Vancouver Canada we walked all over the place. On Davie Street we found a small store called ""Amy's on Davie "" inside we found Craft stuff, Kitchen stuff, Wrapping Paper, Gifts, Lights, dishes and novelty stuff reasonable prices and the Owners were so nice it's not showing up on Trip Advisor but it should be. The 2nd place was Purdy's Chocolates at the Smaller Mall by our Hotel I don't remember it's name but I feel if you Love good Chocolates this is the place to go.","December 12, 2015",0,0,,5.0,2021-06-18 18:11:14.906884,2021-06-18 18:11:14.985192
I love it,,"What a great, clean, safe walking city. People live in downtown Vancouver and it has great restaurants, bars, night clubs.  Stanley Park. The hockey arena and Football Stadium are right there. Two large convention centres. The cruise ship terminal. All are no more than a fifteen minute walk from one and other. World class shopping and live theatre and cultural events are always available.","December 11, 2015",0,0,,4.0,2021-06-18 18:11:23.085311,2021-06-18 18:11:23.183204
Just Enough For All,,"Vancouver is not too small and not too big in many ways for travellers. If you like shopping, high end stores like Louis Vuitton, Cartier, Tiffany's, Hermes, and many more, they are all here. If you like more mid-range there are all the malls located downtown and the department stores attached to each. There are also excellent discount places like Winner's and clearence areas of department stores.Simlarly, electronics, computers, cameras, and the like are available at Best Buy and other shops. In terms of restaurants, there are numerous ethinic and regular eateries everywhere ranginging from Burger King and McDonald's to high end tasting menu establshmens. All within walking distances to all hotels located downtown.Gastown is just at the edge of downtown where across inlet seabuses and all transit modes connect. Beware that the more sketchier streets and areas are also steps away. You will know when you venture out of Gastown where the quaint shops and the historical is located. The steamclock is there. Downown is also where the more popular entertainment spots can be found. Nightclubs, late nite eateries, theaters both movie and live are just blocks from each other.Downtown Vancover is so tourist friendly that bikelanes, if you rent a bike, keeps you separated from traffic. Vancouver is by far not NYC, LA, Sydney, Paris, London and the such, but it has all that you might want to do and see that any visiter from those places would like.","December 11, 2015",0,0,,5.0,2021-06-18 18:11:23.183209,2021-06-18 18:11:23.276546
Vibrant Downtown,,"I'd suggest that you look into taking the skytrain to downtown and getting off at City Center and walk around. If you plan it right you can get lunch at one of the many food trucks, visit the museum, and then look at the bay and see more sights.","December 11, 2015",0,0,,5.0,2021-06-18 18:11:23.276552,2021-06-18 18:11:23.360800
Business Day Downtown Vancouver,,Beautiful downtown Vancouver Park and walk every where I needed to go!Great day and was able to stop at a wee bistro for a great latte and write out my reports!,"December 10, 2015",0,0,,5.0,2021-06-18 18:11:23.360806,2021-06-18 18:11:23.441261
MY CITY OF BIRTH AND I STILL LOVE IT!,,"With the help of Trip Advisor I have found lots of excellent new places to dine, have coffee and shop.  I was born in Vancouver but now I live farther out so we don't go out for dinner as often downtown as having a drink and driving today is just a big no! no!We had some great places when I was growing up but many are now gone and new exciting ones have popped up all over the city.  It is still a thrill to go downtown and see what is new.  Try it sometime but check out Trip Advisor, they do a great job and so do the people who send it their review.  Such an easy way to find out what is out there without taking a chance and hating it. Have fun I did and still do!","December 10, 2015",0,0,,5.0,2021-06-18 18:11:23.441267,2021-06-18 18:11:23.523584
Always nice,,"Another city I love to visit.  It's clean, beautiful and has good options for shopping, not mention all the winter sports ,  lots of wonderful restaurants ,  parks etc...","December 9, 2015",0,0,,5.0,2021-06-18 18:11:23.523590,2021-06-18 18:11:23.604208
Full of Life,,"I love to go downtown, lots of shops, restaurants, night clubs and theatres.  Full of excitement and action that seems to me the place never sleeps.","December 9, 2015",0,0,,4.0,2021-06-18 18:11:23.604213,2021-06-18 18:11:23.683734
Beautiful city with many outdoor options,,"Vancouver is beautiful, and if you like outdoor pursuits, there are many options. Hiking, biking, boating, skiing, etc..  Close to ski spots and beaches.  Stanley Park is the highlight.  Also, many great food options, especially with Asian food.","December 9, 2015",0,0,,4.0,2021-06-18 18:11:23.683739,2021-06-18 18:11:23.947709
Used to be good before...,,"When the government allowed a rush of foreigners from Asia, it has gone down hill. Prices have gone up with restaurants, parking, shopping, lease, rent and living expenses. It's really too bad.","December 8, 2015",0,0,,3.0,2021-06-18 18:11:23.947715,2021-06-18 18:11:24.027094
Vancouver: best atmosphere ever!,,"This is really my kind of city! The atmosphere is so good. We did 40 kms of cycling along the coast. (Better do it in 2 or more days). So many nice things to visit: the totem pales, Stanley park, take a boat taxi to Granville Island to grab a bite. Take at least 2 full days to visit. (And we saw Jesse from Breaking Bad walking in the streets!!)","December 8, 2015",0,0,,5.0,2021-06-18 18:11:24.027099,2021-06-18 18:11:24.108364
Variety,,You can buy just about anything you want from just about any retailer downtown. Plus there is every kind of restaurant and food available. It's safe and easy to walk around. And you are close to English Bay and Stanley Park. Perfect.,"December 8, 2015",0,0,,5.0,2021-06-18 18:11:35.193293,2021-06-18 18:11:35.286326
Nice to see you Vancouver,,"It were many years that I wanted to see with my eyes this city, now finally I can say that I've been there.  I walked trough all downtown's roads, and I like it so much!  A nice city to stay","December 7, 2015",0,0,,4.0,2021-06-18 18:11:35.286331,2021-06-18 18:11:35.372121
Love Vancouver!,,"One of the best cities in the world to visit... Friendly people, extremely nice environment with lots of attractions to see. Love it and recommend to everyone to visit!","December 7, 2015",0,0,,5.0,2021-06-18 18:11:35.372127,2021-06-18 18:11:35.449832
Lots to do,,Lots of shopping and restaurants. Traffic wasn't too bad. The worst part was parking- extremely pricey and the lots are typically small. A very beautiful city even though it was either overcast or raining.,"December 5, 2015",0,0,,4.0,2021-06-18 18:11:35.449838,2021-06-18 18:11:35.529728
One of the Most Walkable Gities in the World,,"I've spend the better part of four days in Vancouver. My hotel is just off Robson St. Robson Street has a fabulous array of shops and restaurants. Robson Street is just one of many terrific shopping or sight seeing opportunities ( Granville, Howe, Homer, Water, Waterfront, etc..) There is just so much to do in downtown Vancouver!.","December 5, 2015",0,0,,5.0,2021-06-18 18:11:35.529733,2021-06-18 18:11:35.607254
Nice,,"As part of my 1 day trip,  it was nice to walk around dt. Fairly compact,  alot of shopping and food options.  Very pretty and nice architecture.","December 4, 2015",0,0,,4.0,2021-06-18 18:11:35.607259,2021-06-18 18:11:35.706550
Shopping and dinner,,"We always love to go to Downtown Vancouver for some shopping and dinner, then watch people pass by. Especially in Robson street which is nice during Christmas season with the lights around the tree and some sales in the stores.","December 3, 2015",0,0,,5.0,2021-06-18 18:11:35.706556,2021-06-18 18:11:35.795728
Improving the experience,,There are a few places that are fun to visit. The Museum the different art galleries near by.  Great shopping if that is your thing.  Use public transportation to facilitate your experience.  There is public parking available.,"December 1, 2015",0,0,,3.0,2021-06-18 18:11:35.795733,2021-06-18 18:11:35.874281
Between Pacific and the Rockies,,"Vancouver is likely one of the best located cities I've seen so far in North America. With a glimpse of faraway mountains and sitting by the ocean's rim, surrounded by islands and stretched over the water, linked by the Lion Gate's bridge. Downtown area id full of life and people, tourists and locals alike, shopping, taking a stroll or sightseeing. The architecture is amazing, new and old, artfully mixed together. The only eye-sore detail may be the homeless population, quite frequently present in downtown areas, attracted from all over the country by the milder weather - as I was told.","December 1, 2015",0,0,,5.0,2021-06-18 18:11:35.874286,2021-06-18 18:11:35.951886
"For Business ,everything is very close",,"For a short trip business,downtown Vancouver is great.Everythingis so close.Walking distance from the main HOTELS .Love to come to YVR for business everything is so close","December 1, 2015",0,0,,5.0,2021-06-18 18:11:35.951891,2021-06-18 18:11:36.030023
beautiful,,"Great when its snowing, lots to do, lots of shopping and restaurants, such a beautiful city, definitely worth the visit","November 30, 2015",0,0,,5.0,2021-06-18 18:11:44.106832,2021-06-18 18:11:44.196297
the downtown eastside,,"Every so often I leave Abbotsford and take a ride to vancouver just talking to people on the dtes..I happen to have had to expiereince of being homeless onec year my self ,i enjoy talking to people i knew and just chatting with them and remembering how tramatic it is to  of shared those same expieriences.A great reminder of how greatful i truly am.","November 30, 2015",0,0,,4.0,2021-06-18 18:11:44.196303,2021-06-18 18:11:44.275913
"Wonderful city, so much to explore",,"Loved Vancouver - there is truly something for every taste.  Fantastic restaurants, nice city for walking around and some wonderful first class hotels.  Get a hop-on-hop-off bus pass to the different sections of the town easily. The acquarium is first rate.","November 30, 2015",0,0,,5.0,2021-06-18 18:11:44.275918,2021-06-18 18:11:44.355280
Walking distance,,All you need is just walking distance.  All public transportation is well placed and excellent accessibility.,"November 30, 2015",0,0,,3.0,2021-06-18 18:11:44.355286,2021-06-18 18:11:44.434944
Fun,,"The downtown area of Vancouver offers great places, as well as some rather scary areas, to visit. It is advisable to inquire with a local source as to where to venture.","November 29, 2015",0,0,,5.0,2021-06-18 18:11:44.434949,2021-06-18 18:11:44.515700
Christmas Market near Queen Elizabeth Theater was a lot of fun!,,"$8 admission charge let you into a compound; outside was mostly Christmas treats of several sorts, such as gluwein, roasted almonds, shortbread, and so on.  A few outdoor stalls with gifts and decorations; one fair-sized indoor vendor with many types of decorations.  Definitely worth a visit.","November 28, 2015",0,0,,4.0,2021-06-18 18:11:44.515705,2021-06-18 18:11:44.595543
Chinatown!,,Walked done the hill from The Holiday Inn on Broadway to Chinatown. Quiet sunny day. Went shopping for a bean pot. Bought two at Win Cheong on Pender Street. Thanks guys sorry you didn't know what a bean pot is. Same as Chinese soup pot.,"November 27, 2015",0,0,,4.0,2021-06-18 18:11:44.595548,2021-06-18 18:11:44.675971
