title,location,reviews,date,contribution,upvote,reviewer_name,ratings,start_time,end_time
Old Vancouver,,"Older buildings, cobbles, steam clock, Gassy Jack - very quaint and bohemian.  Wonderful coffee in the roastery.","May 23, 2017",0,0,,5.0,2021-06-18 19:46:43.119736,2021-06-18 19:46:43.201108
safe? seems quite fine to me,,"friends have told me to be careful in this neighborhood, but i found little to worry me. i loved the restaurants and proximity to the waterfront district.","May 23, 2017",0,0,,5.0,2021-06-18 19:46:43.201114,2021-06-18 19:46:43.277415
Good atmosphere in the evenings,,Gas town is a lively area in the evenings. Book a restaurant or wander and take a chance. Lots to see and lots of choice. Look out for statues and unusual steam clock and Olympic gift statues.,"May 23, 2017",0,0,,4.0,2021-06-18 19:46:43.277422,2021-06-18 19:46:43.355055
Seedy part of town.,,"Shopping destination in a fairly seedy pert of town.  Mainly of tourist traps and noteable for the intriguing steam clock.  The main street itself is pleasant enough, but shares a location with the local homeless hostal.","May 23, 2017",0,0,,4.0,2021-06-18 19:46:43.355060,2021-06-18 19:46:43.438053
Gastronomic Gastown Tour...exact name of tour,,"This specific tour of Gastown was incredible.  The tour guide was so friendly and informative.  There were tastings and historical information along the way.  The group of 12 was like a party.  Each location we sat with someone new and heard of their travels and hometowns.  The food was soooooo delicious.  It was a 2 hour walking tour that met up in front of ""Gassy Jack"".  Would love to do it again.  Our guide was Traci.  Wonderful.","May 22, 2017",0,0,,5.0,2021-06-18 19:46:43.438059,2021-06-18 19:46:43.515611
Great part of town,,"We went for dinner twice in Gastown and went back during the da to check out the shops as well. It's quite a nice part of Vancouver, young and buzzing. Well worth a visit","May 22, 2017",0,0,,5.0,2021-06-18 19:46:43.515616,2021-06-18 19:46:43.596779
Steam clock whistle magic!,,"Yes, we became those tourists who gather at the clock every 15 minutes, waiting for it to do its steam magic. It was worth being almost knocked over twice by those tourists who refused to put down their phones and consider others' views.","May 22, 2017",0,0,,5.0,2021-06-18 19:46:43.596785,2021-06-18 19:46:43.674080
Very Uneven: some nice some crummy,,"We visited Vancouver in May on a beautiful weekend and walked through Gastown on the way to dinner at Tuc. Some spots are great with pubs, shops and restaurants. But in between the nice spots there are some awful examples of urban and personal decay. Beggars, drunks, people sprawled on the sidewalk, people sleeping in doorways, urinating in public, and even a prostitute waiting on the corner. There is urban, there is gritty, and there is seedy. So it is OK for adults but the seediness I can do without.","May 22, 2017",0,0,,2.0,2021-06-18 19:46:43.674085,2021-06-18 19:46:43.751639
"So, so...",,"Gastown is more or less where Vancouver was founded and has become a somewhat trendy/millennial neighborhood of shops and restaurants. The steam clock is interesting, but once it's steamed, it's just a clock. there are some quality stores (such as Hill's Native Arts) and tacky souvenir shops as well. The edges of the neighborhood can be a bit dodgy. Okay for an hour or so...","May 22, 2017",0,0,,3.0,2021-06-18 19:46:59.067455,2021-06-18 19:46:59.163487
City Overview,,Took the hop on hop off bus. A great deal as you get to see the entire city and can then decide what to revisit.,"May 22, 2017",0,0,,5.0,2021-06-18 19:46:59.163493,2021-06-18 19:46:59.239061
Highs and lows,,"Gastown is a lot more than the Steam clock and tourist shops, although these seem to be the main focus for many.A bit of exploring lead to great cafes and bars, quirky shops and architecture with plenty of stories to tell. I couldn't find a self-guided walk on TripAdvisor, but it was easy to patch one together from various reviews.","May 22, 2017",0,0,,4.0,2021-06-18 19:46:59.239067,2021-06-18 19:46:59.318798
Good to walk through and selection of bars,,We ate there one night and walked through one morning. Interesting area of the city. We were approached in the morning walk by a couple of people I would have said were drug addicts but I didn't feel unsafe.,"May 21, 2017",0,0,,4.0,2021-06-18 19:46:59.318804,2021-06-18 19:46:59.395584
Fun tourist place!,,Your typical tourist part of a big town.  Lots of great stores and restaurants.  Fair share of homeless people and panhandling.   Kind of interesting that there didn't seem to be a presence of police.  Definitely check it out but watch your wallet and purses (and it wasn't the homeless or panhandlers you had to worry about).  Loved the music playing on the street!,"May 21, 2017",0,0,,4.0,2021-06-18 19:46:59.395590,2021-06-18 19:46:59.475743
Quaint little area!,,The cobbles and the streets give you the impression of being in an old European town! The clock with the steam coming out is a must be clicked at spot. Walk around and one should be able to cover up the whole gas town area in an hour or so. Take a left as soon as you head out of the waterfront sky train station and you should be there in about 5-10 mins or so.,"May 21, 2017",0,0,,4.0,2021-06-18 19:46:59.475749,2021-06-18 19:46:59.552296
Great shops,,Easy walk from our hotel and interesting places to shop for First Nations authentic art and jewelry.,"May 20, 2017",0,0,,4.0,2021-06-18 19:46:59.552302,2021-06-18 19:46:59.628587
A must,,"This is one of the prettiest areas of town, and this is where it all originated. The buildings and ambience is very traditional and old, filled with small boutiques and restaurants. This is where Vancouver started and is immaculately kept and hopefully will stay this way for a very long time.","May 20, 2017",0,0,,5.0,2021-06-18 19:46:59.628592,2021-06-18 19:46:59.711903
Gastown clock worth a trip,,"This is an area of Vancouver with souvenir shops, boutiques and restaurants. The area is rustic and quaint. It is easy to walk around the area. The highlight is the steam clock that whistles the hour.","May 19, 2017",0,0,,3.0,2021-06-18 19:46:59.711908,2021-06-18 19:46:59.787872
Old Town,,This is a great place to wander the streets.  The buildings are old but have fun things to do and shop in.  There are many  good restaurants all along the area. Be sure to see and hear the steam clock!,"May 19, 2017",0,0,,4.0,2021-06-18 19:46:59.787877,2021-06-18 19:46:59.864278
Wonderful area to ramble along...,,"Gastown is a menagerie of restaurants, bars and shops. Wander at night at your own pace, and don't miss the Steam Clock at the top or bottom of the hour. It's a five minute show worth seeing.","May 19, 2017",0,0,,5.0,2021-06-18 19:47:12.436930,2021-06-18 19:47:12.533961
First timer,,We walked through the area at night. It was very lovely. The steam clock looks cool. Doesn't last long for all that wait. The restaurants are quaint. Met some lovely ladies. The atmosphere was great. The service of the server was garbage.  If you hate job ...quit. Don't make other people unpleasant or have a bad experience.,"May 19, 2017",0,0,,4.0,2021-06-18 19:47:12.533966,2021-06-18 19:47:12.610195
Unique,,Gastown was a unique and quirky area. I think we were there too early in the morning to take advantage of all there is to offer.,"May 18, 2017",0,0,,4.0,2021-06-18 19:47:12.610201,2021-06-18 19:47:12.690684
MUST SEE!!!,,Always enjoy our time here...down side is that parking is almost impossible to find!  Great shops and LOVE the steam clock!,"May 18, 2017",0,0,,5.0,2021-06-18 19:47:12.690690,2021-06-18 19:47:12.768242
Small and historical,,"Vancouver is quickly becoming a city of boring glass sky scrapers, but fortunately they've preserved part of their historic core within Gastown. The brick streets, sidewalk cafes, and odd statues (gassy jack) and steam clock add to the quirkiness. Unfortunately the area is relatively small and there are more tourist shops selling stuff made in China rather than mom/pop local shops.","May 18, 2017",0,0,,5.0,2021-06-18 19:47:12.768247,2021-06-18 19:47:12.850301
Old Vancouver but Can Be a Little Seedy,,"Gastown is the old area of Vancouver and definitely has that vibe. There are plenty of restaurants and bars with live music. Some neat art shops. And, yes, some kitschy souvenir shops. I was little disappointed that there was a little seedy edge to the neighborhood. It was the only area in Vancouver (obviously I didn't go too far) where I felt I needed to really keep my head on a swivel. If you visit San Francisco, it had that feel of Market Street after dark. On the tourist map but should probably have an asterisk. It's definitely worth a visit. But, after dark, pay attention.","May 18, 2017",0,0,,4.0,2021-06-18 19:47:12.850306,2021-06-18 19:47:12.926265
Fun tourist area to explore,,"Great shopping and food in a tourist-centric area. Can capture some cool photos because of the old architecture. It's a must-see if you're a tourist here, or looking for typical souvenir shops.","May 17, 2017",0,0,,4.0,2021-06-18 19:47:12.926270,2021-06-18 19:47:13.007918
Cute shops and lots of places to eat,,"If you are staying in Vancouver it's definitely worth a few hours to wander Gastown.  There are lots of cute shops, touristy ones too, art boutiques, coffee shops and places to eat.  The architecture is also worth the time, some really cool buildings as well as the famous clock and the statues.  My husband and I spent about 4 hours down here including a meal and saw everything.","May 17, 2017",0,0,,4.0,2021-06-18 19:47:13.007924,2021-06-18 19:47:13.084495
Historic area,,"Gastown is a quaint cobblestone street area about 4 square blocks, fun to walk around and explore/shop/dine. A ten minute walk from Yaletown. As per other reviews there is a homeless presence but no more than in any big city if you stay within the immediate area and don't wander east.We encountered no aggressive or problematic folks. We had lunch at the Lamplighter, excellent beer choices and a delicious brisket dip sandwich. There are lots of local artisan shops, mixed in with some tourist trinket places.The area wasn't crowded, but it was off season. Cruise ships do deboard here, so it probably gets a little crazy in the summer.","May 17, 2017",0,0,,5.0,2021-06-18 19:47:13.084500,2021-06-18 19:47:13.160319
Very Historic Area,,"There is a lot to do in Gas Town. Food, shopping, and people watching. I highly recommend taking a walking tour to really appreciate it all. Forbidden Vancouver is the one we took and it took our experience of the area to the next level. Its very walkable and accessible from transit. I wouldn't recommend driving though. Its very condensed and parking is harder to find.","May 17, 2017",0,0,,5.0,2021-06-18 19:47:13.160325,2021-06-18 19:47:13.236032
Nice tourist spot in Vancouver,,For years we've been going down to a restaurant in Gastown but rarely have we explored the area. Great way to spend an afternoon.,"May 17, 2017",0,0,,4.0,2021-06-18 19:47:25.547969,2021-06-18 19:47:25.639881
Old style,,"It was interesting seeing all the businesses in old style buildings. The steam clock did not go off while we were there, but was still fascinating.","May 17, 2017",0,0,,4.0,2021-06-18 19:47:25.639886,2021-06-18 19:47:25.719637
Great atmosphere,,So close to the waterfront and so close to Canada Place that you shouldn't miss it.  There is the steam powered clock and a couple of flat-iron buildings - a great atmosphere here and you don't even have to spend any money.  Keep walking to Chinatown if you like.,"May 16, 2017",0,0,,5.0,2021-06-18 19:47:25.719642,2021-06-18 19:47:25.797691
Nice area,,Steam clock was interesting. It whistles every quarter hour. I've never seen anything like it before.,"May 16, 2017",0,0,,5.0,2021-06-18 19:47:25.797696,2021-06-18 19:47:25.874037
Quirky heritage neighbourhood,,"Being a local to Vancouver I love gas town for its heritage buildings cobblestones sidewalks and of course the steam clock. It does get a little crowded in the spring summer months with all the tourists coming in so definitely avoid it on weekends. Great little eateries around as well I highly recommend l'abbatoir, bauhaus, and the pourhouse for upscale eats and for a quick bite to definitely go to taco Fino, gringos or chill Winston","May 16, 2017",0,0,,4.0,2021-06-18 19:47:25.874043,2021-06-18 19:47:25.958469
A bit overrated.,,"I spent several hours adventuring around Gastown on my first night in Vancouver. Although there are some gems, like the steam clock I found the streets to be mostly packed with souvenir shops selling cheap Made in China gifts. I further disappointed by the lack of restaurants in this area. The pub scene is good though and I sampled an excellent IPA at Steam Town. If you're looking for something more interesting than the same old tourist experience then I recommend visiting Granville Island and checking out the market there. I enjoyed it a lot more than Gastown.","May 16, 2017",0,0,,3.0,2021-06-18 19:47:25.958475,2021-06-18 19:47:26.035214
A very eccentric mix,,"Gastown is a very eccentric mix of things. The cobblestone roads, the steam clock, and eateries are all very lovely and have a great vibe about them. But one wrong turn and you'll know you are in a downtown district of a very large city. I highly suggest sticking to the main roads while touring around Gastown. I always felt safe here, but some things can catch you off guard - depending on where you are from. Definitely worth the visit! Great souvenir shops as well.","May 16, 2017",0,0,,4.0,2021-06-18 19:47:26.035219,2021-06-18 19:47:26.111294
Gas town,,This is an ok place to walk around. Beware of theft .  We lost our rain coats inside the car while parking on the street.  Apparently they broke into the car with high skill way.,"May 16, 2017",0,0,,2.0,2021-06-18 19:47:26.111299,2021-06-18 19:47:26.187003
Somewhat of a Disappointment,,"I had heard so much about Gastown and saw that it was on all of the tours and must-do lists when traveling to Vancouver, so I was quite surprised and disappointed with the lack of restaurants and shopping.  There are both, but not what I would expect in a tourist area.Most disturbing was the amount of homeless people, people doing drugs on the street, and the street beggars, though polite, coming right up and asking for handouts.  I understand that this is part of living in any city, but I found it distasteful.   In general, I do not understand the attraction to Gastown.","May 15, 2017",0,0,,3.0,2021-06-18 19:47:26.187008,2021-06-18 19:47:26.262602
Great Area for Drinks or Dinner,,"This area is on the edge of where Vancouver gets sketchy.  However, the few blocks of Gastown have some terrific spots for drinks or dinner, lots of touristy shops with the usual types of offerings and a steam clock that is pretty neat to check out.  What's there doesn't take long to wander through and is a good spot to hit later in the afternoon for a few hours before dinner.","May 15, 2017",0,0,,4.0,2021-06-18 19:47:26.262607,2021-06-18 19:47:26.344263
"ok to walk through, but not an attraction",,"Nothing special. Ok to walk through and look at some buildings, but generally on the run down and beggar hot-spot side.","May 14, 2017",0,0,,3.0,2021-06-18 19:47:39.592491,2021-06-18 19:47:39.684147
"Classic, older side, of a beautiful city",,"Historic part of the city. Older architecture, steam clock with exposed fascinating workings & chimes, bars & restaurants (including the Black Frog), and the inevitable retail therapy. Like the rest of this beautiful city the term 'traffic congestion' does not appear to be in the dictionary. Besides, this is a place where the drivers respect pedestrians. Ultra safe.Worth a visit. Enjoy a leisurely stroll around.The Strudwicks","May 14, 2017",0,0,,4.0,2021-06-18 19:47:39.684153,2021-06-18 19:47:39.761521
Overnight stay,,"Fun area with lots of choices for eating, drinking and shopping. Enjoyed a great dinner with drinks at a local brewer.","May 14, 2017",0,0,,5.0,2021-06-18 19:47:39.761527,2021-06-18 19:47:39.842470
Great place to hang out,,"Gas town is really, really cool. Great shops and restaurants all over. You can walk along the cobblestone streets and enjoy great pubs that serve great beer and pub food. Plus great shops and restaurants. Walking distance from downtown","May 14, 2017",0,0,,5.0,2021-06-18 19:47:39.842476,2021-06-18 19:47:39.917808
make sure to visit,,was a fun place to shop and walk around.  Make sure to visit the steam clock tower and listen to the chimes.  Cool and interesting to see.,"May 13, 2017",0,0,,4.0,2021-06-18 19:47:39.917813,2021-06-18 19:47:39.999483
Nice to Walk around,,We spent an hour or so walking around in this area looking in stores and just being a tourist. I found it quite interesting and also lots of restaurants to choose from when you get hungary,"May 13, 2017",0,0,,4.0,2021-06-18 19:47:39.999488,2021-06-18 19:47:40.075384
Gastown Outing,,Gástown has a variety of restaurants and bars to visit. The environment is lively but not overwhelming with people like some bigger cities. It's also a nice place for a walk during the day.,"May 13, 2017",0,0,,4.0,2021-06-18 19:47:40.075389,2021-06-18 19:47:40.156839
A hsppening place,,Gastown has a unique flavor all of its own.  There is lots of food and shopping.Just strolling the streets is fun.  Make sure you take a photo op at the gas powered clock.Street parking is limited but there are several parking garages which solve this problem.,"May 13, 2017",0,0,,5.0,2021-06-18 19:47:40.156844,2021-06-18 19:47:40.233312
Dont't miss the steam clock,,"Gastown features a heritage stem clock that emits a blast of staem at regular time intervals. It is an area where you have boutiques, specail indigenous stores like Hall's that make you see the history of BC indigenous people. Restaurants are many and include the iconic Old Spaghetti factory. You can also pick up your hop on trolley tickets tosee more of the city.","May 12, 2017",0,0,,4.0,2021-06-18 19:47:40.233317,2021-06-18 19:47:40.309369
An Area Full Of Character,,"In a modern City, the Gastown area stands out, having been the original part that grew up close to the Waterfront and achieving it's name from Jack Deighton ""Gassy Jack"" a seaman from Yorkshire who arrived in 1867 and set up the first Bar. Quite rightly, there is a statue of the famous man set at one of the junctions. Today, the area consists of an eclectic mix of artisan shops and cafes of all shapes and sizes. A great place to stroll and observe with plenty of accessable seating.","May 12, 2017",0,0,,5.0,2021-06-18 19:47:40.309375,2021-06-18 19:47:40.386180
Historic district with lots of shops and restaurants,,Located in the shadow of the iconic Sky View building the part of Vancouver maintaines much of its historic past. Lovely shops and restaurants provide. distractions. Can be busy if the liners are birthed at the nearby dock.,"May 12, 2017",0,0,,5.0,2021-06-18 19:47:54.178809,2021-06-18 19:47:54.273787
Great streets to walk,,This is fun to walk down and see all the area. Look in the shops and the Restaraunt. A lot of fun to sit and have a drink and watch people. As you go away from downtown there are more homeless along the street.,"May 12, 2017",0,0,,5.0,2021-06-18 19:47:54.273793,2021-06-18 19:47:54.351287
"Great place to visit, lots of restaurants",,Most interesting area of Gastown.  Lots of restaurants to choose from and music venues. Colourful local characters.  Definitely worth visiting day and night.,"May 11, 2017",0,0,,4.0,2021-06-18 19:47:54.351292,2021-06-18 19:47:54.427105
Great shopping area.,,"Many unique local stores, a good place to dig for special items. At the intersection of the steam clock always the busiest place.","May 11, 2017",0,0,,5.0,2021-06-18 19:47:54.427110,2021-06-18 19:47:54.507429
Kind of odd...,,Gastown is the is a bit of a dilemma.  It has some cool little shops standing right next yo abandoned warehouses teeming with the homeless.  Not a place to go at night but worth a daylight trip.,"May 10, 2017",0,0,,3.0,2021-06-18 19:47:54.507435,2021-06-18 19:47:54.583873
Shopping with a capital S,,"Really unique boutiques, great style and a must in my opinion. I got amazing shoes, unique clothing and a purse - all designed or produced in Vancouver. Really great. Good eats too","May 10, 2017",0,0,,5.0,2021-06-18 19:47:54.583878,2021-06-18 19:47:54.664154
Must see,,"Ok, I gave it a 3 star and said it was a must see.  Kind of contradictory, right?  The clock was cool for the two minutes (or less) it went off and there are some cool art galleries but overall it was kind of boring.  It was more a touristy thing than I like.  There were lots of bars but then again there are lots of bar everywhere so you don't need to go to these,  but..it isn't hard to get to so go check it out and make up your own mind.","May 9, 2017",0,0,,3.0,2021-06-18 19:47:54.664159,2021-06-18 19:47:54.741608
Quirky area with lots to do!,,Another must see spot in Vancouver especially if you enjoy taking a walk and exploring downtown. Myself and my boyfriend really enjoyed it here!,"May 9, 2017",0,0,,5.0,2021-06-18 19:47:54.741613,2021-06-18 19:47:54.816941
A part of Vancouver history,,"Vancouver was born in Gastown, from its historical streets to its steem clock and industrial remanescentes all around you. The local gift shops at charming to the revitalization of that neighbourhood.","May 8, 2017",0,0,,5.0,2021-06-18 19:47:54.816946,2021-06-18 19:47:54.892988
Interesting,,"We loved walking through Gastown, and feeling the nostalgia of days gone by.  Our favorite was the ""steaming"" clock on the street.","May 8, 2017",0,0,,4.0,2021-06-18 19:47:54.892994,2021-06-18 19:47:54.968772
Great area for food & shopping,,"Great food & shopping ( and people watching).   Foodie paradise. Warning - avoid Hasting Street (homeless people, drug area, just overall scary and unsafe).  Go see the gas clock. Enjoy - close to the cruise port area if you are here on a cruise.","May 7, 2017",0,0,,4.0,2021-06-18 19:48:08.137574,2021-06-18 19:48:08.231416
Charming area with a touch of tacky,,Gastown is a charming area of Vancouver. It's obviously a tourist atea and has more than its share of tacky souvenir shops. There are many eateries and other shops.We walked here from West Hastings street on a couple of occassions. We took a different route one day and found ourselves in an area full of homeless people. So be aware.,"May 7, 2017",0,0,,5.0,2021-06-18 19:48:08.231422,2021-06-18 19:48:08.307508
Old town Vancouver,,"Lots of interesting architecture to look at here.  Also, coffee shops, bars, restaurants and big souvenir shops - classy ones!  One reason to visit here is the Gastown Clock which plays tunes on the hour and every quarter.","May 7, 2017",0,0,,4.0,2021-06-18 19:48:08.307513,2021-06-18 19:48:08.389133
Good until you turn towards China town,,"Gastown is the oldest part of Vancouver downtown and you have great places to eat and souvenir shops there. You should definitely plan it in when you visit. But beware-we followed the advice of the tourist information centre and wanted to walk towards china town. We ended up in the 'druggy' area where they dealt openly with drugs, were high and generally we felt unsafe. So when you reach the end of Gastown, TURN AROUND!","May 7, 2017",0,0,,4.0,2021-06-18 19:48:08.389139,2021-06-18 19:48:08.468949
Interesting Area - Aim for Midday,,"Gastown is a vibrant and interesting area within to stroll within Downtown Vancouver. With plenty of places to stop and admire, different cafe's and bistro's for something to eat and drink it is a go to place if you are feeling hungry and not sure what you fancy.Home to the Gassy Jack statue and the Steam clock there are a few things to see if in the area.I would recommend going around midday onwards, having visited at around 8am it was particularly quiet and not a lot open.","May 6, 2017",0,0,,4.0,2021-06-18 19:48:08.468955,2021-06-18 19:48:08.550139
Lots of life,,"Probably not a destination point but had a little more interest than the CBD itself - lots of life, cafes and shops (obviously aimed at the tourists). Some of the restaurants actually seemed more interesting than where I had eaten by the water only a few hundred metres before.","May 5, 2017",0,0,,4.0,2021-06-18 19:48:08.550144,2021-06-18 19:48:08.626766
Best part of vancouver,,"Gastown may be small, but it is magical. Has several shops, restaurants and coffee shops. It very romantic and a really pretty place to visit.","May 5, 2017",0,0,,5.0,2021-06-18 19:48:08.626772,2021-06-18 19:48:08.702845
Interesting to walk around,,Beautiful old part of Vancouver Watch for a few homeless people & beggars but they aren't pushyA lot of restaurants and the steam clock is coolThe old cobbled stone streets & heritage buildings make it look like a movie set,"May 5, 2017",0,0,,4.0,2021-06-18 19:48:08.702851,2021-06-18 19:48:08.783995
See the steam clock,,"Good shopping, eating, and sightseeing! Steak clock....spaghetti factory...all kinds of aboriginal arts displays. Be there!","May 4, 2017",0,0,,5.0,2021-06-18 19:48:08.784000,2021-06-18 19:48:08.859846
Very Touristy...,,We've been through Gastown a few times. It really is just tourist shops. coffee shops and restaurants. If you haven't been there then you should go for a walk. Always interesting.,"May 4, 2017",0,0,,3.0,2021-06-18 19:48:08.859852,2021-06-18 19:48:08.935671
"Stroll, eat, drink, watch people",,"Gastown is a great place to hang out for an evening.  Great restaurants, the Steam Clock, some shopping, all on historic streets.","May 3, 2017",0,0,,5.0,2021-06-18 19:48:20.996798,2021-06-18 19:48:21.082654
Nostalgic Evening Walk and Local shops,,"My friend and I decided to have a walk at Gastown that late rainy cold afternoon. What is more convenient than to hop on the Skytrain and get right to your destination as soon as you get off the station? Gastown can be nostalgic depends on the weather and time of day and that afternoon brought me back to the years I spent walking on a weekend in Florida, downtown Buenos Aires, Argentina. They had similar souvenir shops, same concept for tourists and locals alike, local shops where you can find unique pieces of clothing, shoes and artwork. My friend and I spent admiring Canadian artwork, photo frames at a small museum, trying on unique shoes at Fluevog and shopped at Latest Scoop. And just like most people, we waited and watched for the Steam Clock to whistle and steam and took pictures and videos, twice! For the half hour and the full hour... We even heard a group of young men after dinner screaming and running to witness this highlight of the place. You've never been to Gastown if you haven't witnessed this important event that happens every half hour! Gastown is one of my favourite places to visit whenever I get the chance to go downtown Vancouver. In the summer, you can go the other side towards the Canada Place and that's going to be on my Summer review this year.","May 2, 2017",0,0,,5.0,2021-06-18 19:48:21.082660,2021-06-18 19:48:21.163059
Tourist trap,,"Overpriced area for tourists, if you like souvenirs, this is the place to go.  We wanted to visit the antique shops, only 1 was open and there was hardly anything in the store, would not waste my time going there.","May 2, 2017",0,0,,2.0,2021-06-18 19:48:21.163064,2021-06-18 19:48:21.242254
Fun place to saunter around,,"Gas town is filled with shop, restaurants, some street entertainment, and a steam clock that goes off every hour.  It's cobblestone like walkways makes it a nice little spot to visit and walk around","May 2, 2017",0,0,,5.0,2021-06-18 19:48:21.242259,2021-06-18 19:48:21.323490
"Good area to walk, shop and have a beer",,"Strolled here prior to the sea wall.  Nice cigar shop-cigar emporium, lovely jewelry at the Jade store, and plentiful beer at the Lamplighter.","May 2, 2017",0,0,,4.0,2021-06-18 19:48:21.323496,2021-06-18 19:48:21.402014
Great history,,"I have been going to gas town since the 70's, it has history and just a fun place to wander around, the steam clock is a must, as well as the old spaghetti factory","May 1, 2017",0,0,,5.0,2021-06-18 19:48:21.402019,2021-06-18 19:48:21.483239
Very nice small part of Vancouver,,This little part of Vancouver is absolutely a must visit. Very nice small shops and cafes and good restaurants.,"April 30, 2017",0,0,,4.0,2021-06-18 19:48:21.483244,2021-06-18 19:48:21.561526
Touristy,,Touristy but nice walking and browsing the shops. Various resturants with many cuisines. Steam clock was interesting but of 1970s vintage and not actually run with steam,"April 29, 2017",0,0,,4.0,2021-06-18 19:48:21.561532,2021-06-18 19:48:21.641013
"Very Artsy, Tourist friendly part of Vancouver",,"Great place to come check out in what I consider Downtown or Oldtown Pasadena. I think I would recommend coming more at night since it would be more picture friendly with the old buildings and the gas lit lanterns. There are also a lot of bars and restaurants to check out. We went in the afternoon so we checked out all the tourist stores, the art stores and live performances that were happening.","April 29, 2017",0,0,,5.0,2021-06-18 19:48:21.641018,2021-06-18 19:48:21.718989
Cruise,,What an interesting place. Don't miss out on this spot the steam clock is worth it if nothing else. Lots of suvenier shops a little bit of something for everyone.,"April 28, 2017",0,0,,5.0,2021-06-18 19:48:21.718994,2021-06-18 19:48:21.794977
Great vibe in a revitalized part of Vancouver,,Love the vibe and variety in this part of revitalized Vancouver.  Some great shops and amazing restaurants away from busy Robson.  Worth the walk to check it out.,"April 28, 2017",0,0,,4.0,2021-06-18 19:48:34.692347,2021-06-18 19:48:34.774712
Enjoy it during the day,,Nice walking trip during the day . Plenty of stores and restaurants  but be aware of your surroundings and what streets you go down. drug people in back alleys and abandoned store fronts. Security and citt workers are present,"April 27, 2017",0,0,,4.0,2021-06-18 19:48:34.774718,2021-06-18 19:48:34.857407
Great place to stroll,,"Went for a walk down to gas town prior to flying home. Wasn't disappointed, clean and well looked after locality. Great paths to walk along the river.","April 27, 2017",0,0,,5.0,2021-06-18 19:48:34.857412,2021-06-18 19:48:34.934065
Nice area. Plenty to do,,"A short walk from my hotel, I went to gas town to walk around and stumble into something to eat.   Tons of options.  Lots of shops. Plenty of comfortable pubs/public-houses.  Wish I had more time to explore, it was a very comfortable place to wander around. VERY SAFE.","April 26, 2017",0,0,,5.0,2021-06-18 19:48:34.934071,2021-06-18 19:48:35.015211
Didn't quite get it,,"Maybe I should have done some research before visiting because I didn't quite understand it, it looked like an interesting area but on walking through it was just one souvenir shop after another. The only area in Vancouver I didn't feel safe, lots of people approaching for money which is okay but some were a little too in your face for my comfort level. Did find a nice pub for dinner in a more open end of this area.","April 24, 2017",0,0,,3.0,2021-06-18 19:48:35.015217,2021-06-18 19:48:35.090858
Fun place with a real steam clock!,,"Good mix of touristy and hipster with loads of old and new shops and cafes mixed together.  Go see the steam clock and the indecent shops selling hats, boots jewellery and other Canadian goods.","April 23, 2017",0,0,,4.0,2021-06-18 19:48:35.090863,2021-06-18 19:48:35.166743
Gastown old Vancouver,,This is the old part of Vancouver.  There are many old buildings.  It is a bit of a tourist trap with many businesses aimed at the tourist trade. The streets are  cobbled and can be  a bit slick when wet.  This area is part of the down town east side which is the poorest postal code in Canada.  One  may  see people with challenges - addictions and mental illness.,"April 23, 2017",0,0,,4.0,2021-06-18 19:48:35.166748,2021-06-18 19:48:35.248326
Special,,"Beatiful and warm place in the city. For to walk, seat at coffee shops, to buy souvenirs. The oldest neigthborn of Vancouver. Nice.","April 23, 2017",0,0,,5.0,2021-06-18 19:48:35.248332,2021-06-18 19:48:35.324251
Original Townsite — good restaurants and boutique shopping,,"Gastown is the original Vancouver Townsite, marked by the statue of Gassy Jack (Gassy Jack Deighton), the first to open a saloon. Gastown has come a long way from the comfort station where loggers and seamen came in from work to find comfort. Once the Canadian Pacific Railway terminated in Gastown, warehouse sprang up and more service were established. Today, Gastown is an ever change district of contemporary interior furnishing and hip fashion, restaurants, nightclubs, professional offices, creative spaces and a variety of commercial spaces catering to tourism.","April 22, 2017",0,0,,4.0,2021-06-18 19:48:35.324257,2021-06-18 19:48:35.408019
Like this little hamlet the best,,"Of all the neighborhoods of Vancouver I liked this one the best. That is, at least, in the downtown. It's lovely little walk with shops, bars, and restaurants to peruse. If you are strolling it late at night, head back to the west end before you go south. Cutting south from the east end can get a little dicey after midnight. The gentrification of Vancouver is slowly moving East, but the panhandlers still have a strong stake in the east. But like all Canadians they are very nice about it, albeit highly unstable. I read a piece about the history of Vancouver which says the city has always had a large homeless population because it is the only city in Canada where you can starve to death before you freeze to death.","April 22, 2017",0,0,,5.0,2021-06-18 19:48:35.408025,2021-06-18 19:48:35.484220
Historical place,,This is where you will learn more about the history of vancouver- thank goodness for my notes and guide book or else I'd miss out on some interesting information.It was pouring and cold but all is good.,"April 22, 2017",0,0,,4.0,2021-06-18 19:48:46.880028,2021-06-18 19:48:46.967331
interisting,,"Went for a walk through Gastown, old buildings and old history, interesting replica steam clock with steam whistle.","April 21, 2017",0,0,,4.0,2021-06-18 19:48:46.967337,2021-06-18 19:48:47.044809
Shopping anyone,,Found this slightly underwhelming as it is just shopping really and a few metal sculptures.  It's saving grace is it is close to China town,"April 20, 2017",0,0,,3.0,2021-06-18 19:48:47.044814,2021-06-18 19:48:47.119822
It's a busy town,,We just drove through it because it is the town where Vancouver started. But other than that it's just a town with lots of locals walking the streets lots of little shops and very very busy.,"April 20, 2017",0,0,,4.0,2021-06-18 19:48:47.119828,2021-06-18 19:48:47.200406
